area,classe,year,Bacia,percent
810612.9924470825,21,2018,7561,42.85
18169.69148250604,25,2018,7561,0.96
0.5343078369140626,27,2018,7561,0.0
28778.75737501688,33,2018,7561,1.52
3406.085214311747,3,2019,7561,0.18
936008.6702934812,4,2019,7561,49.48
86630.0411025862,12,2019,7561,4.58
816934.3491882003,21,2019,7561,43.19
19146.12235603846,25,2019,7561,1.01
0.5343078369140626,27,2019,7561,0.0
29567.629267441243,33,2019,7561,1.56
3453.3930574418914,3,2020,7561,0.18
890704.0363319218,4,2020,7561,47.09
89029.90045485717,12,2020,7561,4.71
853820.522302511,21,2020,7561,45.14
19915.433723496528,25,2020,7561,1.05
0.5343078369140626,27,2020,7561,0.0
34769.61155193051,33,2020,7561,1.84
3481.304445426406,3,2021,7561,0.18
878648.3460192186,4,2021,7561,46.45
97960.93930162028,12,2021,7561,5.18
859469.1451913485,21,2021,7561,45.43
20435.591619868486,25,2021,7561,1.08
0.5343078369140626,27,2021,7561,0.0
31697.57084458621,33,2021,7561,1.68
3420.449905270616,3,2022,7561,0.18
862347.6697569309,4,2022,7561,45.59
89389.05020816557,12,2022,7561,4.73
879045.673601101,21,2022,7561,46.47
19654.481310894545,25,2022,7561,1.04
0.0890513610839843,27,2022,7561,0.0
37836.01789617246,33,2022,7561,2.0
3403.644783616636,3,2023,7561,0.18
884639.1420497489,4,2023,7561,46.76
65880.32833702254,12,2023,7561,3.48
878690.4865702931,21,2023,7561,46.45
19678.980791854403,25,2023,7561,1.04
39400.8491973886,33,2023,7561,2.08
22585.88151485928,3,2016,755,1.18
1062362.08546531,4,2016,755,55.49
7938.490027750739,12,2016,755,0.41
752405.2971688226,21,2016,755,39.3
39320.36580223037,25,2016,755,2.05
29857.40322340403,33,2016,755,1.56
22508.08127215598,3,2017,755,1.18
1068917.3681715436,4,2017,755,55.83
8074.524470678205,12,2017,755,0.42
743324.15564307,21,2017,755,38.83
38888.48600627855,25,2017,755,2.03
32756.907638593984,33,2017,755,1.71
22805.55951724369,3,2018,755,1.19
1072388.7788720182,4,2018,755,56.01
8423.243815712705,12,2018,755,0.44
731154.8971691214,21,2018,755,38.19
39454.24553904296,25,2018,755,2.06
40242.79828916026,33,2018,755,2.1
23371.718624480098,3,2019,755,1.22
1063713.9173988714,4,2019,755,55.56
8780.143393079354,12,2019,755,0.46
740959.4884287424,21,2019,755,38.7
37573.817532760266,25,2019,755,1.96
40070.43782442063,33,2019,755,2.09
23976.51522451009,3,2020,755,1.25
1053283.40638187,4,2020,755,55.02
8870.025739812021,12,2020,755,0.46
746429.176290216,21,2020,755,38.99
38381.13909212552,25,2020,755,2.0
43529.26047379932,33,2020,755,2.27
24191.67126395206,3,2021,755,1.26
1034144.6683619504,4,2021,755,54.02
8704.74056365302,12,2021,755,0.45
765105.3997749474,21,2021,755,39.96
38759.925628714576,25,2021,755,2.02
43563.11760917544,33,2021,755,2.28
24470.9223900878,3,2022,755,1.28
1004166.4977436943,4,2022,755,52.45
8484.680772645326,12,2022,755,0.44
792725.7407272136,21,2022,755,41.41
37440.989983766645,25,2022,755,1.96
47180.69158497168,33,2022,755,2.46
24268.40113034984,3,2023,755,1.27
1002864.8720254262,4,2023,755,52.38
7574.724367786724,12,2023,755,0.4
794297.136677862,21,2023,755,41.49
36944.826745424,25,2023,755,1.93
48519.56225554038,33,2023,755,2.53
14448.74134731707,3,2016,7617,0.68
1320950.823377454,4,2016,7617,61.8
578.8954211131612,12,2016,7617,0.03
573909.1868243583,21,2016,7617,26.85
26312.725400097148,25,2016,7617,1.23
2.556864031982422,27,2016,7617,0.0
201210.39119269265,33,2016,7617,9.41
15559.114797780996,3,2017,7617,0.73
1315048.8866166412,4,2017,7617,61.53
596.2857691171921,12,2017,7617,0.03
587908.9901560431,21,2017,7617,27.51
25704.14967199205,25,2017,7617,1.2
2.556864031982422,27,2017,7617,0.0
192593.33655143777,33,2017,7617,9.01
16551.822892163218,3,2018,7617,0.77
1306009.815406868,4,2018,7617,61.1
675.2555661110553,12,2018,7617,0.03
567276.2227754085,21,2018,7617,26.54
25894.201333107805,25,2018,7617,1.21
2.556864031982422,27,2018,7617,0.0
221003.4455893742,33,2018,7617,10.34
15525.677640497008,3,2019,7617,0.73
1295946.30771139,4,2019,7617,60.63
709.1036090137437,12,2019,7617,0.03
559936.9255487416,21,2019,7617,26.2
25452.47378127784,25,2019,7617,1.19
2.556864031982422,27,2019,7617,0.0
239840.27527209025,33,2019,7617,11.22
8678.15470863737,3,2020,7617,0.41
1291399.2403252884,4,2020,7617,60.42
724.6919071498984,12,2020,7617,0.03
517132.3702361565,21,2020,7617,24.19
22117.78795677828,25,2020,7617,1.03
2.556864031982422,27,2020,7617,0.0
297358.5184290491,33,2020,7617,13.91
9048.404575607688,3,2021,7617,0.42
1296723.1791480551,4,2021,7617,60.67
673.2136387538785,12,2021,7617,0.03
519670.03166887927,21,2021,7617,24.31
21849.58931420224,25,2021,7617,1.02
2.556864031982422,27,2021,7617,0.0
289446.34521755035,33,2021,7617,13.54
9649.439117040009,3,2022,7617,0.45
1294133.2236855256,4,2022,7617,60.55
664.6402667257164,12,2022,7617,0.03
510429.4712505215,21,2022,7617,23.88
19240.03835037328,25,2022,7617,0.9
2.468643701171875,27,2022,7617,0.0
303294.0391132511,33,2022,7617,14.19
9727.586352412309,3,2023,7617,0.46
1297114.3020119094,4,2023,7617,60.69
509.38805324762114,12,2023,7617,0.02
511155.0389631231,21,2023,7617,23.91
19351.00177809173,25,2023,7617,0.91
2.468643701171875,27,2023,7617,0.0
299553.5346246532,33,2023,7617,14.01
5231.833278757451,3,2016,7564,0.24
1545677.0127952637,4,2016,7564,72.26
8361.450122376249,12,2016,7564,0.39
559297.9784323433,21,2016,7564,26.15
11572.45328359314,25,2016,7564,0.54
0.0886852905273437,27,2016,7564,0.0
8812.791087356132,33,2016,7564,0.41
5239.551812314578,3,2017,7564,0.24
1532832.7991488057,4,2017,7564,71.66
8980.443007271473,12,2017,7564,0.42
571024.0816519257,21,2017,7564,26.7
12119.926592020438,25,2017,7564,0.57
8756.805472619748,33,2017,7564,0.41
5247.995667002079,3,2018,7564,0.25
1525002.1085428568,4,2018,7564,71.3
8814.373563357356,12,2018,7564,0.41
573004.1060038547,21,2018,7564,26.79
14014.982858431164,25,2018,7564,0.66
0.0886852905273437,27,2018,7564,0.0
12869.9523641724,33,2018,7564,0.6
5251.810603562137,3,2019,7564,0.25
1506601.8667121574,4,2019,7564,70.44
8005.746080670473,12,2019,7564,0.37
589374.4375765114,21,2019,7564,27.55
15002.889061673812,25,2019,7564,0.7
0.0886852905273437,27,2019,7564,0.0
14716.768965114865,33,2019,7564,0.69
5278.103722043581,3,2020,7564,0.25
1483550.7379759797,4,2020,7564,69.36
7277.646641447852,12,2020,7564,0.34
605424.5154004034,21,2020,7564,28.3
15684.865612113466,25,2020,7564,0.73
0.0886852905273437,27,2020,7564,0.0
21737.649647714054,33,2020,7564,1.02
5282.904132736941,3,2021,7564,0.25
1454390.27552026,4,2021,7564,68.0
7496.028752024893,12,2021,7564,0.35
633951.0979399427,21,2021,7564,29.64
16124.418364405015,25,2021,7564,0.75
21708.88297561325,33,2021,7564,1.01
5308.462515852965,3,2022,7564,0.25
1409049.129143367,4,2022,7564,65.88
6711.367244078122,12,2022,7564,0.31
676283.7310508376,21,2022,7564,31.62
15820.119807783669,25,2022,7564,0.74
0.0886852905273437,27,2022,7564,0.0
25780.70923775813,33,2022,7564,1.21
5305.8433827291865,3,2023,7564,0.25
1402528.301703787,4,2023,7564,65.57
5441.04150174627,12,2023,7564,0.25
681938.5023383356,21,2023,7564,31.88
16087.91269797547,25,2023,7564,0.75
0.0886852905273437,27,2023,7564,0.0
27651.917375073343,33,2023,7564,1.29
14361.63309739486,3,2016,761111,1.02
293358.7020381027,4,2016,761111,20.81
2716.585366203064,12,2016,761111,0.19
1087151.7675963554,21,2016,761111,77.1
7931.653653932168,25,2016,761111,0.56
4462.637592301488,33,2016,761111,0.32
14381.1108736864,3,2017,761111,1.02
293504.32071289816,4,2017,761111,20.82
1210.8237775433977,12,2017,761111,0.09
1088259.8633838815,21,2017,761111,77.18
7979.06027317536,25,2017,761111,0.57
4647.800323098191,33,2017,761111,0.33
14354.043986943276,3,2018,761111,1.02
303427.4714052986,4,2018,761111,21.52
1078.080684996988,12,2018,761111,0.08
1077342.0543991756,21,2018,761111,76.41
8993.270871729283,25,2018,761111,0.64
4788.057996168809,33,2018,761111,0.34
14374.807035766074,3,2019,761111,1.02
312766.47610224166,4,2019,761111,22.18
1110.4566035943983,12,2019,761111,0.08
1067305.9370681718,21,2019,761111,75.7
9434.280568731754,25,2019,761111,0.67
4991.0219658264205,33,2019,761111,0.35
14363.65218344217,3,2020,761111,1.02
330967.7321293753,4,2020,761111,23.47
781.3343351379402,12,2020,761111,0.06
1048792.9100695136,21,2020,761111,74.38
9516.491123017857,25,2020,761111,0.67
5560.859503927214,33,2020,761111,0.39
14367.590856406649,3,2021,761111,1.02
351600.4793328497,4,2021,761111,24.94
749.4905902038572,12,2021,761111,0.05
1028346.6769086173,21,2021,761111,72.93
9342.868322063236,25,2021,761111,0.66
5575.873334327181,33,2021,761111,0.4
14402.194854365776,3,2022,761111,1.02
363135.3113635712,4,2022,761111,25.75
760.1179280517582,12,2022,761111,0.05
1016108.0770312848,21,2022,761111,72.07
8886.1341639647,25,2022,761111,0.63
6691.144003289823,33,2022,761111,0.47
14353.18839938889,3,2023,761111,1.02
362030.9754004181,4,2023,761111,25.68
713.178251165772,12,2023,761111,0.05
1017207.6826767832,21,2023,761111,72.14
9057.271118179951,25,2023,761111,0.64
6620.68349858366,33,2023,761111,0.47
2255.7467892517566,3,2016,761112,0.51
81009.0095326626,4,2016,761112,18.22
214.7156090087892,12,2016,761112,0.05
352466.28954924067,21,2016,761112,79.29
3780.3332044246886,25,2016,761112,0.85
4824.544222496377,33,2016,761112,1.09
2268.911212662211,3,2017,761112,0.51
82091.94481603606,4,2017,761112,18.47
182.0313008728026,12,2017,761112,0.04
351281.87543271785,21,2017,761112,79.02
3871.748542004901,25,2017,761112,0.87
4854.127602785467,33,2017,761112,1.09
2277.881296708149,3,2018,761112,0.51
85175.6012454041,4,2018,761112,19.16
194.43887573242165,12,2018,761112,0.04
347795.7932103888,21,2018,761112,78.24
4356.899941221092,25,2018,761112,0.98
4750.0243376215,33,2018,761112,1.07
2320.6680919722035,3,2019,761112,0.52
87358.71251304104,4,2019,761112,19.65
183.3523137939452,12,2019,761112,0.04
345278.882707463,21,2019,761112,77.67
4616.254651378719,25,2019,761112,1.04
4792.768629415875,33,2019,761112,1.08
2336.092855376935,3,2020,761112,0.53
91836.3505836472,4,2020,761112,20.66
77.16356281589886,12,2020,761112,0.02
340227.85689011164,21,2020,761112,76.53
4781.350358151312,25,2020,761112,1.08
5291.824656979044,33,2020,761112,1.19
2360.508509211187,3,2021,761112,0.53
95287.04893594024,4,2021,761112,21.43
59.28223820726592,12,2021,761112,0.01
336345.9165907533,21,2021,761112,75.66
5082.962469148295,25,2021,761112,1.14
5414.920163827972,33,2021,761112,1.22
2380.233152896993,3,2022,761112,0.54
96040.29396851674,4,2022,761112,21.6
28.197884392568525,12,2022,761112,0.01
333697.85305315565,21,2022,761112,75.06
5052.878357767346,25,2022,761112,1.14
7351.182490361885,33,2022,761112,1.65
2353.985961151751,3,2023,761112,0.53
95173.75013692726,4,2023,761112,21.41
19.06759029727712,12,2023,761112,0.0
334661.17006988404,21,2023,761112,75.28
5469.447719505792,25,2023,761112,1.23
6873.217429330199,33,2023,761112,1.55
118866.62617192112,3,2016,7741,6.33
396576.2565748307,4,2016,7741,21.11
18633.23425398512,12,2016,7741,0.99
1332101.821037657,21,2016,7741,70.92
9506.59926838372,25,2016,7741,0.51
2655.1498250559625,33,2016,7741,0.14
118736.05333919656,3,2017,7741,6.32
402696.96326434094,4,2017,7741,21.44
18769.878890260406,12,2017,7741,1.0
1326046.4829843356,21,2017,7741,70.6
9873.388353102158,25,2017,7741,0.53
2216.9203006217635,33,2017,7741,0.12
118960.86219200912,3,2018,7741,6.33
401929.731706665,4,2018,7741,21.4
18945.69063612548,12,2018,7741,1.01
1325778.0646652847,21,2018,7741,70.58
10568.493500819688,25,2018,7741,0.56
2156.844430954755,33,2018,7741,0.11
119585.33892665908,3,2019,7741,6.37
402905.5008015478,4,2019,7741,21.45
19096.793337048308,12,2019,7741,1.02
1323678.9071499703,21,2019,7741,70.47
10846.401583452978,25,2019,7741,0.58
2226.745333136651,33,2019,7741,0.12
119707.08396867862,3,2020,7741,6.37
395675.8753540755,4,2020,7741,21.07
19238.328159034943,12,2020,7741,1.02
1330828.9315483249,21,2020,7741,70.85
10966.020425384051,25,2020,7741,0.58
1923.447676309618,33,2020,7741,0.1
119338.30991141978,3,2021,7741,6.35
383372.47209500335,4,2021,7741,20.41
19558.672081847377,12,2021,7741,1.04
1342944.8471226958,21,2021,7741,71.5
11345.279165024676,25,2021,7741,0.6
1780.1067556887406,33,2021,7741,0.09
120558.09219564236,3,2022,7741,6.42
385991.42792277137,4,2022,7741,20.55
19382.69426642518,12,2022,7741,1.03
1338197.9647616,21,2022,7741,71.24
11291.728655278794,25,2022,7741,0.6
2917.779329973486,33,2022,7741,0.16
120209.09224181296,3,2023,7741,6.4
385998.0310975803,4,2023,7741,20.55
18458.29360148329,12,2023,7741,0.98
1339076.6404654237,21,2023,7741,71.29
12067.011861667952,25,2023,7741,0.64
2530.6178637191992,33,2023,7741,0.13
19147.46616706834,3,2016,7422,0.96
1554934.508902402,4,2016,7422,77.59
4080.510133236037,12,2016,7422,0.2
413788.2570273194,21,2016,7422,20.65
9577.16622073314,25,2016,7422,0.48
2471.782684167489,33,2016,7422,0.12
19145.24223189804,3,2017,7422,0.96
1550767.2794352048,4,2017,7422,77.38
3945.025267050587,12,2017,7422,0.2
417772.9065209154,21,2017,7422,20.85
9989.697409037855,25,2017,7422,0.5
2379.5402707885764,33,2017,7422,0.12
19177.0727413009,3,2018,7422,0.96
1549964.7143622667,4,2018,7422,77.34
4433.407094554442,12,2018,7422,0.22
414698.98455778125,21,2018,7422,20.69
10332.643796964549,25,2018,7422,0.52
5392.868582038132,33,2018,7422,0.27
19262.07897903403,3,2019,7422,0.96
1541095.8598369353,4,2019,7422,76.9
4014.537231917392,12,2019,7422,0.2
423250.2156653772,21,2019,7422,21.12
10668.456307032557,25,2019,7422,0.53
5708.543114582081,33,2019,7422,0.28
19267.87394820303,3,2020,7422,0.96
1520373.690387461,4,2020,7422,75.87
2567.3413433274445,12,2020,7422,0.13
442736.0204458403,21,2020,7422,22.09
11287.868212962883,25,2020,7422,0.56
7766.89679708334,33,2020,7422,0.39
19244.82966426765,3,2021,7422,0.96
1496982.3149676798,4,2021,7422,74.7
1980.926961752164,12,2021,7422,0.1
467534.5037778711,21,2021,7422,23.33
11246.976509733886,25,2021,7422,0.56
7010.139253553054,33,2021,7422,0.35
19245.75546294979,3,2022,7422,0.96
1463362.4651593731,4,2022,7422,73.02
1620.234719649825,12,2022,7422,0.08
501896.9441723679,21,2022,7422,25.04
10679.39378263157,25,2022,7422,0.53
7194.897837934115,33,2022,7422,0.36
19195.6751721146,3,2023,7422,0.96
1461625.68966264,4,2023,7422,72.94
1067.1578696160043,12,2023,7422,0.05
503739.90479424753,21,2023,7422,25.14
9835.706408955068,25,2023,7422,0.49
8535.557227349833,33,2023,7422,0.43
25700.952465086182,3,2016,76116,1.08
1317396.5412898634,4,2016,76116,55.55
29908.42408843864,12,2016,76116,1.26
910464.1088787252,21,2016,76116,38.39
18322.366024274,25,2016,76116,0.77
0.0883519470214843,27,2016,76116,0.0
69676.85595127306,33,2016,76116,2.94
26035.68444237504,3,2017,76116,1.1
1309326.8578760978,4,2017,76116,55.21
29958.43073931722,12,2017,76116,1.26
918076.2503176656,21,2017,76116,38.71
18757.348620578552,25,2017,76116,0.79
0.0883519470214843,27,2017,76116,0.0
69314.67670164048,33,2017,76116,2.92
26253.283232664733,3,2018,76116,1.11
1297939.2532804909,4,2018,76116,54.73
28450.86660249044,12,2018,76116,1.2
928022.6506824716,21,2018,76116,39.13
20819.12568113115,25,2018,76116,0.88
0.0883519470214843,27,2018,76116,0.0
69984.06921844956,33,2018,76116,2.95
26386.155075248924,3,2019,76116,1.11
1293061.4908300987,4,2019,76116,54.53
29027.240633834685,12,2019,76116,1.22
930055.8257410412,21,2019,76116,39.22
22094.556758057664,25,2019,76116,0.93
0.0883519470214843,27,2019,76116,0.0
70843.97965945312,33,2019,76116,2.99
26543.20596476539,3,2020,76116,1.12
1298236.48430594,4,2020,76116,54.74
30009.848946738708,12,2020,76116,1.27
918803.1695852586,21,2020,76116,38.74
22061.902261619336,25,2020,76116,0.93
0.0883519470214843,27,2020,76116,0.0
75814.6376334314,33,2020,76116,3.2
26595.63641356871,3,2021,76116,1.12
1302081.2989865362,4,2021,76116,54.91
30478.61051816657,12,2021,76116,1.29
914394.1828371712,21,2021,76116,38.56
22132.718505743625,25,2021,76116,0.93
0.0883519470214843,27,2021,76116,0.0
75786.80143661087,33,2021,76116,3.2
26370.45006490389,3,2022,76116,1.11
1302107.5112485385,4,2022,76116,54.91
27924.9553614089,12,2022,76116,1.18
916472.7381899658,21,2022,76116,38.65
20649.18775383649,25,2022,76116,0.87
0.0883519470214843,27,2022,76116,0.0
77944.40607910146,33,2022,76116,3.29
26389.800991020827,3,2023,76116,1.11
1307013.1181254112,4,2023,76116,55.11
21961.713498340345,12,2023,76116,0.93
919612.9365018326,21,2023,76116,38.78
19497.38565752228,25,2023,76116,0.82
0.0883519470214843,27,2023,76116,0.0
76994.29392362031,33,2023,76116,3.25
124470.7903554227,3,2016,7761,9.42
521012.2861328112,4,2016,7761,39.43
6348.632872538029,12,2016,7761,0.48
655310.2127998663,21,2016,7761,49.6
5986.009402570819,25,2016,7761,0.45
8097.128832273912,33,2016,7761,0.61
125605.61899718305,3,2017,7761,9.51
524383.9933942158,4,2017,7761,39.69
6551.703865381106,12,2017,7761,0.5
651640.541035587,21,2017,7761,49.32
6295.108059640973,25,2017,7761,0.48
6748.095043491334,33,2017,7761,0.51
126059.2826145047,3,2018,7761,9.54
527075.0649224473,4,2018,7761,39.89
6695.350302116852,12,2018,7761,0.51
648866.6004635355,21,2018,7761,49.11
6608.867099250263,25,2018,7761,0.5
5919.894993637352,33,2018,7761,0.45
126691.39618801042,3,2019,7761,9.59
554395.5677168134,4,2019,7761,41.96
6733.150890752781,12,2019,7761,0.51
619591.8684818774,21,2019,7761,46.9
6986.747319697716,25,2019,7761,0.53
6826.329798358191,33,2019,7761,0.52
126640.1249224503,3,2020,7761,9.59
564941.3752982611,4,2020,7761,42.76
6902.728413173944,12,2020,7761,0.52
606819.0288450909,21,2020,7761,45.93
7321.226664229041,25,2020,7761,0.55
8600.576252304236,33,2020,7761,0.65
125108.5466234056,3,2021,7761,9.47
578937.7926600274,4,2021,7761,43.82
7199.250065930446,12,2021,7761,0.54
593509.2511137478,21,2021,7761,44.92
7660.219053444357,25,2021,7761,0.58
8810.00087895184,33,2021,7761,0.67
126500.31586024108,3,2022,7761,9.57
591703.9749554398,4,2022,7761,44.78
7146.699828865862,12,2022,7761,0.54
578405.1242214643,21,2022,7761,43.78
7559.002191055629,25,2022,7761,0.57
9909.943338414463,33,2022,7761,0.75
126414.13895791442,3,2023,7761,9.57
592400.3011631216,4,2023,7761,44.84
6623.657475791863,12,2023,7761,0.5
578475.4684552008,21,2023,7761,43.78
7575.567456084057,25,2023,7761,0.57
9735.926887366022,33,2023,7761,0.74
73284.52612794747,3,2016,7671,8.8
410347.98468933895,4,2016,7671,49.26
0.2451105853869867,12,2016,7671,0.0
329009.51298674574,21,2016,7671,39.49
5320.143866336925,25,2016,7671,0.64
15109.48559042602,33,2016,7671,1.81
73694.71948089307,3,2017,7671,8.85
407758.175356806,4,2017,7671,48.95
0.2451105853869867,12,2017,7671,0.0
331708.4258380738,21,2017,7671,39.82
5419.418909033166,25,2017,7671,0.65
14490.913676005088,33,2017,7671,1.74
73495.41722724766,3,2018,7671,8.82
409139.7434558692,4,2018,7671,49.11
0.257273232158586,12,2018,7671,0.0
330011.43123549403,21,2018,7671,39.61
5729.3821637828105,25,2018,7671,0.69
14695.667015759089,33,2018,7671,1.76
73204.26329253518,3,2019,7671,8.79
407463.614865409,4,2019,7671,48.91
0.257273232158586,12,2019,7671,0.0
332071.8780986897,21,2019,7671,39.86
5870.65503843671,25,2019,7671,0.7
14461.229803070197,33,2019,7671,1.74
72691.63908164007,3,2020,7671,8.73
406926.756941754,4,2020,7671,48.85
0.2451105853869867,12,2020,7671,0.0
331755.39924028615,21,2020,7671,39.82
6064.196924873852,25,2020,7671,0.73
15633.661072237928,33,2020,7671,1.88
72473.57186054708,3,2021,7671,8.7
406832.5498580315,4,2021,7671,48.84
0.3132478389964384,12,2021,7671,0.0
332016.3591300097,21,2021,7671,39.85
6170.492036006182,25,2021,7671,0.74
15578.612238927066,33,2021,7671,1.87
69504.16651764202,3,2022,7671,8.34
400187.2706061584,4,2022,7671,48.04
0.2086759153837315,12,2022,7671,0.0
337124.58477274794,21,2022,7671,40.47
6149.492034350284,25,2022,7671,0.74
20106.175764538908,33,2022,7671,2.41
69441.6919162982,3,2023,7671,8.34
402433.367942742,4,2023,7671,48.31
0.43549609375,12,2023,7671,0.0
337380.35445418395,21,2023,7671,40.5
6502.319007918638,25,2023,7671,0.78
17313.72955412167,33,2023,7671,2.08
3386.157541743354,3,2016,7615,0.13
1381178.9121054811,4,2016,7615,53.36
831.6581865346618,12,2016,7615,0.03
1144370.6227194504,21,2016,7615,44.21
36668.23449648165,25,2016,7615,1.42
0.0882287719726562,27,2016,7615,0.0
22164.33739807271,33,2016,7615,0.86
3467.9354496183964,3,2017,7615,0.13
1348487.910453729,4,2017,7615,52.09
882.1938040383717,12,2017,7615,0.03
1180199.3170522377,21,2017,7615,45.59
34396.83848285419,25,2017,7615,1.33
0.0882287719726562,27,2017,7615,0.0
21165.72720529422,33,2017,7615,0.82
3581.292341256579,3,2018,7615,0.14
1308982.931166333,4,2018,7615,50.57
1337.8119222889875,12,2018,7615,0.05
1216655.4234891254,21,2018,7615,47.0
36919.603070305886,25,2018,7615,1.43
0.0882287719726562,27,2018,7615,0.0
21122.86045850056,33,2018,7615,0.82
3543.086658615121,3,2019,7615,0.14
1273690.6101284444,4,2019,7615,49.2
1785.4236476486258,12,2019,7615,0.07
1251325.88565401,21,2019,7615,48.34
37430.60477589362,25,2019,7615,1.45
0.0882287719726562,27,2019,7615,0.0
20824.31158317093,33,2019,7615,0.8
4106.668398298124,3,2020,7615,0.16
1241102.8265141745,4,2020,7615,47.94
2015.3965107162749,12,2020,7615,0.08
1280771.5715778873,21,2020,7615,49.48
38022.50508243888,25,2020,7615,1.47
0.0882287719726562,27,2020,7615,0.0
22580.9543642586,33,2020,7615,0.87
4094.834383100369,3,2021,7615,0.16
1156371.2177857058,4,2021,7615,44.67
2644.2751600278752,12,2021,7615,0.1
1364972.628145587,21,2021,7615,52.73
39170.08268589574,25,2021,7615,1.51
0.0882287719726562,27,2021,7615,0.0
21346.88428745185,33,2021,7615,0.82
4252.874017679071,3,2022,7615,0.16
1086554.0684732448,4,2022,7615,41.97
2359.66794922552,12,2022,7615,0.09
1432610.769127448,21,2022,7615,55.34
39406.00290321287,25,2022,7615,1.52
0.0882287719726562,27,2022,7615,0.0
23416.53997692658,33,2022,7615,0.9
4438.007795204015,3,2023,7615,0.17
1087033.290555058,4,2023,7615,41.99
869.9412929767273,12,2023,7615,0.03
1434642.498554376,21,2023,7615,55.42
39388.41347243564,25,2023,7615,1.52
0.0882287719726562,27,2023,7615,0.0
22227.770777713187,33,2023,7615,0.86
45221.72387167886,3,2016,7411,6.76
549645.3564782783,4,2016,7411,82.16
1173.2813288305415,12,2016,7411,0.18
64610.15829481884,21,2016,7411,9.66
6456.119158749595,25,2016,7411,0.97
1861.7026185051152,33,2016,7411,0.28
45325.48020113455,3,2017,7411,6.78
549723.2523328493,4,2017,7411,82.17
1134.4010783262,12,2017,7411,0.17
64325.16090347322,21,2017,7411,9.62
6451.390937606761,25,2017,7411,0.96
2008.6562974882213,33,2017,7411,0.3
45307.12331291847,3,2018,7411,6.77
550046.9552251934,4,2018,7411,82.22
818.3698191049832,12,2018,7411,0.12
63942.606717732095,21,2018,7411,9.56
6286.22738928207,25,2018,7411,0.94
2567.05928666304,33,2018,7411,0.38
45372.416892173176,3,2019,7411,6.78
550891.1879506101,4,2019,7411,82.35
781.006194975824,12,2019,7411,0.12
62830.28271205112,21,2019,7411,9.39
6233.128219383004,25,2019,7411,0.93
2860.319781718887,33,2019,7411,0.43
45373.32053093834,3,2020,7411,6.78
550175.6689593482,4,2020,7411,82.24
763.1661387095247,12,2020,7411,0.11
63345.772888159314,21,2020,7411,9.47
6359.795226220537,25,2020,7411,0.95
2950.618007530364,33,2020,7411,0.44
45307.526480614266,3,2021,7411,6.77
548847.944935933,4,2021,7411,82.04
681.9984849771649,12,2021,7411,0.1
64877.22600895325,21,2021,7411,9.7
6384.138196281137,25,2021,7411,0.95
2869.5076441405004,33,2021,7411,0.43
45221.50918240286,3,2022,7411,6.76
547143.296491852,4,2022,7411,81.79
620.9360087644563,12,2022,7411,0.09
66844.67359362218,21,2022,7411,9.99
6059.441092917834,25,2022,7411,0.91
3078.485381339509,33,2022,7411,0.46
45092.51969715733,3,2023,7411,6.74
545607.742136072,4,2023,7411,81.56
538.4268911237639,12,2023,7411,0.08
68838.50801173745,21,2023,7411,10.29
5815.591870951199,25,2023,7411,0.87
3075.5531438642543,33,2023,7411,0.46
83877.83262526743,3,2016,7764,2.99
1245701.8642289918,4,2016,7764,44.47
76841.19857442305,12,2016,7764,2.74
1377914.69341835,21,2016,7764,49.19
11890.721476617531,25,2016,7764,0.42
0.1736432983398437,27,2016,7764,0.0
4972.540004266373,33,2016,7764,0.18
83842.75812716073,3,2017,7764,2.99
1261204.9793109945,4,2017,7764,45.02
76879.79802141206,12,2017,7764,2.74
1362383.3095622312,21,2017,7764,48.64
12509.51063144702,25,2017,7764,0.45
0.1736432983398437,27,2017,7764,0.0
4378.494674691539,33,2017,7764,0.16
83691.77721818427,3,2018,7764,2.99
1255081.9562472028,4,2018,7764,44.81
77221.46293748803,12,2018,7764,2.76
1367910.8150584584,21,2018,7764,48.83
13748.681349942965,25,2018,7764,0.49
0.1736432983398437,27,2018,7764,0.0
3544.157516687044,33,2018,7764,0.13
83721.19461093086,3,2019,7764,2.99
1276221.998237854,4,2019,7764,45.56
77875.31230403544,12,2019,7764,2.78
1344907.868999229,21,2019,7764,48.01
14926.422060805073,25,2019,7764,0.53
0.2605794494628906,27,2019,7764,0.0
3545.967178978661,33,2019,7764,0.13
83172.08103188641,3,2020,7764,2.97
1277860.4733127009,4,2020,7764,45.62
78318.5428182038,12,2020,7764,2.8
1341756.6170257677,21,2020,7764,47.9
15901.22066299101,25,2020,7764,0.57
0.3475156982421875,27,2020,7764,0.0
4189.741604041497,33,2020,7764,0.15
82948.93745082858,3,2021,7764,2.96
1285807.5936268875,4,2021,7764,45.9
78589.26692122131,12,2021,7764,2.81
1332957.654120759,21,2021,7764,47.59
16648.526451467133,25,2021,7764,0.59
0.3475156982421875,27,2021,7764,0.0
4246.69788439439,33,2021,7764,0.15
81896.99235797311,3,2022,7764,2.92
1271266.0068561018,4,2022,7764,45.38
78020.82152369758,12,2022,7764,2.79
1346888.964648571,21,2022,7764,48.08
16541.35990453975,25,2022,7764,0.59
0.26102216796875,27,2022,7764,0.0
6584.617658255565,33,2022,7764,0.24
81605.40865101994,3,2023,7764,2.91
1270620.7377842874,4,2023,7764,45.36
76339.84461587547,12,2023,7764,2.73
