savi_median_wet,avi_median_dry,savi_median,cvi_median_wet,ri_median_wet,classe,year,avi_median_wet,avi_median,Longitude,cvi_median_dry,class,ri_median_dry,Latitude,cvi_median,savi_median_dry,ri_median
,0,,37023,15286,1.0,2016.0,0,0,-44.169047792670504,31496,4,14142,-12.429811738923668,35724,,14977
,0,,40969,15368,1.0,2016.0,0,0,-43.98252158723594,27189,4,13490,-12.51779526655402,29782,,14198
,0,,40002,15646,1.0,2016.0,0,0,-43.80419135876766,25128,4,13340,-12.452295948528024,30418,,14620
,0,,36368,15266,1.0,2016.0,0,0,-43.79939805171435,26831,4,13929,-12.481763071465966,30258,,14558
,0,,37118,15633,1.0,2016.0,0,0,-44.12019622891845,28521,4,14000,-12.388312407528472,31109,,14731
,0,,40978,15639,1.0,2016.0,0,0,-43.882363186576505,28997,4,13755,-12.19804155192436,33052,,14604
,0,,38533,15454,1.0,2016.0,0,0,-43.919097136869425,26908,4,13657,-12.15784503809276,31124,,14597
,0,,35978,15577,1.0,2016.0,0,0,-43.98024565851418,25350,4,13511,-12.151040835161194,32132,,14916
,0,,40185,15729,1.0,2016.0,0,0,-44.10755749285331,31597,4,14314,-12.238567423001157,33499,,14988
,0,,41663,15441,1.0,2016.0,0,0,-43.91465240649988,30273,4,13958,-12.439431856310495,34638,,14862
,0,,36439,15085,1.0,2016.0,0,0,-43.929267442883315,25099,4,13297,-12.36984016945663,29089,,14081
,0,,38252,15388,1.0,2016.0,0,0,-43.98343049916973,27155,4,13994,-12.337203452219724,34568,,15115
,0,,39969,15632,1.0,2016.0,0,0,-44.11686292869324,31510,4,14464,-12.437915294893244,34385,,15138
,0,,39743,15475,1.0,2016.0,0,0,-43.84833292315242,28425,4,13884,-12.180634815647437,33519,,14822
,0,,38608,15431,1.0,2016.0,0,0,-44.077509459173505,30355,4,13992,-12.446345165395257,35048,,14926
,0,,38705,15434,1.0,2016.0,0,0,-44.15436903398561,32370,4,14373,-12.170001331609642,35939,,15135
,0,,40531,15492,1.0,2016.0,0,0,-44.07689838205362,30922,4,14066,-12.215678535192389,35000,,14822
,0,,37040,15404,1.0,2016.0,0,0,-43.84658989834834,30520,4,14341,-12.401538040638146,33815,,14891
,0,,32852,14716,1.0,2016.0,0,0,-44.04761750690742,31908,4,14513,-12.500640221366742,32908,,14742
,0,,37751,15407,1.0,2016.0,0,0,-43.93160322032738,33720,4,14444,-12.39181986891033,36767,,15080
,0,,36090,14901,1.0,2016.0,0,0,-44.030388293965544,32250,4,14103,-12.22606637113114,33869,,14539
,0,,39468,15078,1.0,2016.0,0,0,-44.162422394771326,30142,4,13677,-12.153800425703128,33340,,14244
,0,,35672,14156,1.0,2016.0,0,0,-43.84983810387118,32570,4,13475,-12.495255067677686,32707,,13825
,0,,36878,14390,1.0,2016.0,0,0,-43.88535377219054,28232,4,13472,-12.179462772886481,31055,,13617
,0,,40134,15262,1.0,2016.0,0,0,-43.80452488418846,31177,4,13881,-12.316217111939254,33386,,14383
,0,,34847,15003,1.0,2016.0,0,0,-44.396617876384354,33480,4,14253,-12.433271680017263,33976,,14545
,0,,33897,14686,1.0,2016.0,0,0,-44.370299948388784,34200,4,14462,-12.161662865249316,34083,,14599
,0,,36537,15515,1.0,2016.0,0,0,-44.28578994371494,31225,4,14302,-12.312640034940287,34087,,14950
,0,,35107,14953,1.0,2016.0,0,0,-44.38322743894283,31140,4,14091,-12.417369954960595,32916,,14539
,0,,36748,14876,1.0,2016.0,0,0,-44.34854279811432,32350,4,13821,-12.492777310990308,32933,,14276
,0,,32976,14531,1.0,2016.0,0,0,-44.36012717845831,31237,4,14022,-12.310471444972503,31363,,14356
,0,,39963,15629,1.0,2016.0,0,0,-44.19712175048058,25732,4,13780,-12.409520104522043,33634,,14846
,0,,35025,15161,1.0,2016.0,0,0,-44.395416167346774,27391,4,13506,-12.487047018679716,29529,,14209
,0,,35832,15125,1.0,2016.0,0,0,-44.52881878318148,30626,4,13916,-12.262251288634198,32436,,14588
,0,,39557,15615,1.0,2016.0,0,0,-44.203549333284975,28473,4,14031,-12.437901758669383,32339,,14772
,0,,35257,15010,1.0,2016.0,0,0,-44.316549966432646,30861,4,14254,-12.47149027371742,31415,,14532
,0,,36467,15520,1.0,2016.0,0,0,-44.49117921996271,30897,4,14181,-12.295688706803737,31710,,14513
,0,,33869,15169,1.0,2016.0,0,0,-44.32186048628772,27865,4,13765,-12.470207311168743,30615,,14503
,0,,41308,15737,1.0,2016.0,0,0,-44.23736100561758,28528,4,13755,-12.435473221736503,31562,,14473
,0,,40387,15854,1.0,2016.0,0,0,-44.208621131925355,28922,4,14052,-12.439416080451275,31603,,14681
,0,,38998,15715,1.0,2016.0,0,0,-44.20237019341869,29967,4,14277,-12.180131599487936,34777,,15084
,0,,38357,15154,1.0,2016.0,0,0,-44.26386657196524,30114,4,14020,-12.42985608962584,32257,,14492
,0,,37755,15512,1.0,2016.0,0,0,-44.47809637728305,31375,4,14432,-12.194475576341311,32758,,14862
,0,,44276,15999,1.0,2016.0,0,0,-44.36098309391739,29021,4,14177,-12.2127105134875,33390,,14898
,0,,40147,15561,1.0,2016.0,0,0,-44.19392417741891,32372,4,14576,-12.180618158979538,35511,,15141
,0,,36498,15470,1.0,2016.0,0,0,-44.20867303650997,31847,4,14493,-12.183166006752,34503,,15114
,0,,33113,15134,1.0,2016.0,0,0,-44.509701358966055,25992,4,13435,-12.292738698691226,27191,,13874
,0,,36531,15188,1.0,2016.0,0,0,-44.54396526783341,34136,4,14453,-12.506755782705097,35466,,14868
,0,,37630,15452,1.0,2016.0,0,0,-44.22165051050384,24436,4,13685,-12.247158362481263,34008,,15202
,0,,35880,15213,1.0,2016.0,0,0,-44.21046842738092,31618,4,14445,-12.198019688190596,33960,,14969
,0,,36936,15333,1.0,2016.0,0,0,-44.19011957851109,32389,4,14463,-12.28903170166628,34350,,14977
,0,,40419,15644,1.0,2016.0,0,0,-44.19567269079912,34012,4,14484,-12.212327755463809,37279,,15243
,0,,31510,14575,1.0,2016.0,0,0,-44.409393966552386,31080,4,14101,-12.324025826454799,30957,,14494
,0,,35999,15374,1.0,2016.0,0,0,-44.52539269337627,33445,4,14512,-12.162698541475216,34812,,14991
,0,,33460,14706,1.0,2016.0,0,0,-44.433065443413405,31213,4,14062,-12.429349996855088,31395,,14276
,0,,37812,15569,1.0,2016.0,0,0,-44.23213915647408,30372,4,14430,-12.1794507326725,35471,,15279
,0,,34109,14839,1.0,2016.0,0,0,-44.40418218291623,32827,4,14388,-12.168331141121483,32971,,14628
,0,,33143,14757,1.0,2016.0,0,0,-44.28762368618228,32201,4,14372,-12.157843155039123,32637,,14661
,0,,35746,15237,1.0,2016.0,0,0,-44.52477318488447,31431,4,14296,-12.427068005633469,33738,,14865
,0,,31458,14711,1.0,2016.0,0,0,-44.53496543067547,30152,4,14105,-12.15380269042366,31193,,14611
,0,,34858,14628,1.0,2016.0,0,0,-44.35561914136927,33492,4,14169,-12.15104083757699,33205,,14309
,0,,35399,15094,1.0,2016.0,0,0,-44.41973240618106,33048,4,14501,-12.181324861126352,33913,,14807
,0,,37437,15301,1.0,2016.0,0,0,-44.185898114308976,31749,4,14388,-12.407701599916036,33526,,14798
,0,,32314,14337,1.0,2016.0,0,0,-44.364881528673074,28710,4,13485,-12.517795271871854,31157,,13853
,0,,34680,14983,1.0,2016.0,0,0,-44.502636312887276,32822,4,14449,-12.200138418498575,33215,,14651
,0,,32593,14353,1.0,2016.0,0,0,-44.24162861194532,33389,4,14293,-12.234061262387582,34048,,14390
,0,,34903,14611,1.0,2016.0,0,0,-44.181389711767594,30552,4,13881,-12.340582624682307,31359,,14147
,0,,32746,14420,1.0,2016.0,0,0,-44.51063208487466,30512,4,13902,-12.170012733399107,31035,,14273
,0,,37762,15084,1.0,2016.0,0,0,-44.2050117866095,34116,4,14312,-12.256277701125086,35673,,14862
,0,,35105,15342,1.0,2016.0,0,0,-44.524029343917924,30627,4,14145,-12.161827318310023,32933,,14834
,0,,39667,15373,1.0,2016.0,0,0,-44.39391949337469,31034,4,13918,-12.425250693900944,32684,,14511
,0,,38260,14603,1.0,2016.0,0,0,-44.378521265142204,29275,4,13676,-12.276719749564384,31982,,14007
,0,,45348,15398,1.0,2016.0,0,0,-44.39490098729135,29925,4,13673,-12.238592427899928,33348,,14498
,0,,41294,15486,1.0,2016.0,0,0,-44.72217083333954,34055,4,14514,-12.401572845374412,34987,,14797
,0,,33909,14302,1.0,2016.0,0,0,-44.84393461908773,35224,4,13862,-12.239099713565048,35082,,14213
,0,,32834,14084,1.0,2016.0,0,0,-44.59190820429596,28248,4,13364,-12.433117144024422,28839,,13568
,0,,39207,15629,1.0,2016.0,0,0,-44.90090318348063,31252,4,14071,-12.42706796544022,31299,,14352
,0,,32557,14459,1.0,2016.0,0,0,-44.92009526509651,31002,4,14230,-12.50675573969446,32506,,14503
,0,,33198,14428,1.0,2016.0,0,0,-44.70453513553784,33614,4,14054,-12.387792938262544,33608,,14319
,0,,34255,14808,1.0,2016.0,0,0,-44.7317491516892,30483,4,13875,-12.151040818185635,32049,,14492
,0,,34620,14646,1.0,2016.0,0,0,-44.61349102412085,28475,4,13627,-12.435473214073179,30367,,14292
,0,,37132,14768,1.0,2016.0,0,0,-44.741011538354314,33951,4,14172,-12.517795249097066,35031,,14457
,0,,38752,15147,1.0,2016.0,0,0,-44.66191995886851,30647,4,13745,-12.312640022449711,32936,,14259
,0,,33035,14277,1.0,2016.0,0,0,-44.5898279758622,33661,4,13938,-12.510914666560785,33669,,14263
,0,,32969,14806,1.0,2016.0,0,0,-44.79586241206014,29796,4,14270,-12.181324834480092,33180,,14785
,0,,33409,14867,1.0,2016.0,0,0,-44.5718027121824,30794,4,14032,-12.212327753226585,30508,,14323
,0,,35200,15354,1.0,2016.0,0,0,-44.56595582714757,29426,4,13904,-12.284506315786409,29971,,14254
,0,,34458,15069,1.0,2016.0,0,0,-44.746429957693714,25479,4,13210,-12.161662844095487,31234,,14696
,0,,32057,14720,1.0,2016.0,0,0,-44.88583135860819,33088,4,14565,-12.292738661321387,32801,,14675
,0,,33883,14734,1.0,2016.0,0,0,-44.639996588635725,30853,4,13976,-12.429856079086935,32283,,14262
,0,,38679,15663,1.0,2016.0,0,0,-44.848152391399374,27759,4,13803,-12.303884599845409,29283,,14400
,0,,34449,14830,1.0,2016.0,0,0,-44.772747883866714,33468,4,14340,-12.433271654350854,33740,,14649
,0,,32590,14684,1.0,2016.0,0,0,-44.649364358948475,32019,4,14266,-12.214615776481892,31118,,14420
,0,,33484,15045,1.0,2016.0,0,0,-44.5796793541267,26621,4,13781,-12.437901754694797,28557,,14274
,0,,35006,15043,1.0,2016.0,0,0,-44.742676587301474,29121,4,14102,-12.50645733004798,32265,,14690
,0,,36081,14931,1.0,2016.0,0,0,-44.578500214340195,29573,4,14058,-12.180131596625905,34330,,14657
,0,,37771,15177,1.0,2016.0,0,0,-44.91109542854763,31647,4,14096,-12.153802651282533,32863,,14353
,0,,34065,14759,1.0,2016.0,0,0,-44.60826917533849,31285,4,14249,-12.179450726568437,32051,,14477
,0,,32157,14777,1.0,2016.0,0,0,-44.729524869971414,28288,4,13736,-12.303439944494906,29489,,14121
,0,,35580,14896,1.0,2016.0,0,0,-44.77103099488957,33483,4,14363,-12.238592403755701,34423,,14493
,0,,34888,15232,1.0,2016.0,0,0,-44.804938879430054,33580,4,14651,-12.41183546144436,33870,,15018
,0,,33683,15277,1.0,2016.0,0,0,-44.73625718846628,25423,4,13514,-12.310471424359719,26812,,14027
,0,,38658,15327,1.0,2016.0,0,0,-44.842386918837434,32081,4,14255,-12.30690176411655,35376,,14746
,0,,34571,14750,1.0,2016.0,0,0,-44.57005419892361,30825,4,14147,-12.18061815702772,31854,,14460
,0,,36983,15664,1.0,2016.0,0,0,-44.706457991194455,31560,4,14692,-12.226068329852746,34125,,15090
,0,,35017,15300,1.0,2016.0,0,0,-44.58114180734828,30625,4,14210,-12.256277697683384,32864,,14700
,0,,33859,14809,1.0,2016.0,0,0,-44.81660334430119,31438,4,14129,-12.491656388024857,31292,,14324
,0,,35312,15196,1.0,2016.0,0,0,-44.65484129155432,28501,4,13899,-12.29488451837688,29912,,14279
,0,,36601,15487,1.0,2016.0,0,0,-44.7855239731481,27515,4,14009,-12.324025800247165,29763,,14504
,0,,36113,15244,1.0,2016.0,0,0,-44.75209383631512,33989,4,14707,-12.439440606828203,35120,,15073
,0,,44698,15391,1.0,2016.0,0,0,-44.85882228440688,33291,4,14247,-12.301191666520797,35197,,14550
,0,,33591,15118,1.0,2016.0,0,0,-44.617949757382455,26272,4,13618,-12.277692055372537,28055,,14128
,0,,33977,14987,1.0,2016.0,0,0,-44.8621614395424,31692,4,14464,-12.520939539613224,32827,,14721
,0,,37458,15307,1.0,2016.0,0,0,-44.6442124977428,33971,4,14395,-12.491735700566247,35700,,14920
,0,,36123,15136,1.0,2016.0,0,0,-44.770049501044824,33135,4,14632,-12.42525066860981,34296,,14937
,0,,37466,15505,1.0,2016.0,0,0,-44.580612649701536,30313,4,14191,-12.239752647140032,34654,,14927
,0,,31187,14725,1.0,2016.0,0,0,-44.63296727887386,28604,4,14089,-12.388325777221903,30331,,14605
,0,,33378,15064,1.0,2016.0,0,0,-44.761387985387636,29798,4,14290,-12.272580126969908,31322,,14860
,0,,38629,15333,1.0,2016.0,0,0,-44.759357447350816,33685,4,14620,-12.417369930954331,35723,,14911
,0,,33272,14910,1.0,2016.0,0,0,-44.766279448220445,31338,4,14333,-12.234001456753536,31605,,14577
,0,,32712,15141,0.0,2016.0,0,0,-44.69799049894571,29406,3,14602,-12.47020729370953,31569,,14855
,0,,35294,15004,1.0,2016.0,0,0,-44.93486621124146,34126,4,14244,-12.518250473950532,33872,,14485
,0,,35572,14837,1.0,2016.0,0,0,-44.98786524538815,34549,4,14500,-12.491722573943306,35157,,14712
,0,,32274,14261,1.0,2016.0,0,0,-45.01993712342996,30120,4,13782,-12.470194002300227,31461,,14185
,0,,34185,14643,1.0,2016.0,0,0,-45.07814173617516,30650,4,13968,-12.234084749713489,32331,,14220
,0,,32647,14398,1.0,2016.0,0,0,-45.07134601513589,33847,4,14144,-12.247190236949457,32990,,14374
,0,,32065,14234,1.0,2016.0,0,0,-45.01592009677644,24913,4,13367,-12.471476372183336,32579,,14230
,0,,33750,14805,1.0,2016.0,0,0,-44.95366022695326,32588,4,14298,-12.453742700868201,33772,,14589
,0,,34512,14598,1.0,2016.0,0,0,-44.92891661761382,34138,4,14416,-12.200112810005644,33710,,14548
,0,,35510,15193,0.0,2016.0,0,0,-44.94346969532866,26584,3,13719,-12.387741951959695,27060,,13937
,0,,33083,14828,1.0,2016.0,0,0,-45.04748715506004,30515,4,14143,-12.157845029214112,32306,,14788
,0,,32651,14642,1.0,2016.0,0,0,-45.10863567423768,30733,4,13925,-12.15104082544861,32222,,14241
,0,,30447,14360,1.0,2016.0,0,0,-45.02807614465489,29798,4,13875,-12.41735738665709,30551,,14374
,0,,34677,15143,1.0,2016.0,0,0,-44.963236711867765,33777,4,14836,-12.259763852137914,34359,,15076
,0,,32728,14714,1.0,2016.0,0,0,-45.08195768781061,34216,4,14558,-12.28908269735571,34116,,14672
,0,,29918,14452,1.0,2016.0,0,0,-44.9528335577164,28911,4,13809,-12.51090716998886,28869,,14032
,0,,32302,14578,1.0,2016.0,0,0,-45.04670662185557,30444,4,13842,-12.42524441460676,32698,,14523
,0,,32258,15193,0.0,2016.0,0,0,-44.94164536450266,25635,3,13640,-12.267032244915923,26822,,14288
,0,,33287,14126,1.0,2016.0,0,0,-45.11182051483356,31593,4,13768,-12.33720345287692,33439,,13937
,0,,32627,14993,1.0,2016.0,0,0,-45.077110885786475,33393,4,14554,-12.284556892538397,33467,,14968
,0,,33608,14959,1.0,2016.0,0,0,-44.93528004117463,32775,4,14582,-12.186112481647976,33513,,14773
,0,,30927,14642,1.0,2016.0,0,0,-44.960267835924824,32023,4,14320,-12.323987090938417,32860,,14579
,0,,41144,15650,1.0,2016.0,0,0,-44.984674824116254,31035,4,14003,-12.18014709418788,33351,,14540
,0,,34284,14853,1.0,2016.0,0,0,-44.96130015753434,30210,4,14017,-12.521969992442397,31528,,14368
,0,,37036,15805,0.0,2016.0,0,0,-44.04761819960243,28774,3,14305,-12.126948030274391,32561,,15140
,0,,35750,15544,0.0,2016.0,0,0,-43.82444357880697,30114,3,14614,-12.13721810063743,32643,,15252
,0,,38703,15492,0.0,2016.0,0,0,-44.12103727298643,32486,3,14700,-12.110821501977233,35169,,15103
,0,,39832,15389,1.0,2016.0,0,0,-43.9927518866222,27056,4,13536,-12.077162999907667,30844,,14313
,0,,39811,15686,1.0,2016.0,0,0,-43.919097365101486,28565,4,13868,-11.784086935867961,32438,,14780
,0,,38314,15706,1.0,2016.0,0,0,-43.980245676349156,26332,4,13663,-11.777281182484865,31408,,14740
,0,,39099,15821,1.0,2016.0,0,0,-44.04760956259532,27489,4,13780,-11.838955882154133,31955,,14910
,0,,37298,15560,1.0,2016.0,0,0,-44.00560346064335,27979,4,13791,-11.787904648524936,32117,,14771
,0,,41476,15764,1.0,2016.0,0,0,-43.98207094649467,27927,4,13848,-12.113354132979893,30590,,14603
,0,,40818,15693,1.0,2016.0,0,0,-43.96179145360762,26482,4,13568,-11.840881347912275,31478,,14628
,0,,36405,15221,1.0,2016.0,0,0,-44.14509633901343,25684,4,13479,-11.936697387900015,28028,,13983
,0,,37972,15457,1.0,2016.0,0,0,-43.95721989894905,23705,4,13496,-12.144440629460734,28401,,14394
,0,,38998,15714,1.0,2016.0,0,0,-44.07689912491474,25752,4,13193,-11.841931742940382,29635,,14473
,0,,36854,15265,1.0,2016.0,0,0,-44.10755817605195,27898,4,13610,-11.864825373349184,31636,,14408
,0,,39494,15845,1.0,2016.0,0,0,-43.88236482930235,29020,4,13918,-11.824291520184106,35371,,15274
,0,,40535,15834,1.0,2016.0,0,0,-43.993834165638816,26128,4,13587,-11.903982366490402,33694,,14980
,0,,41524,16040,1.0,2016.0,0,0,-43.804860343724116,30746,4,14323,-11.865320233970916,36000,,15436
,0,,37552,15560,1.0,2016.0,0,0,-44.09818874620565,26485,4,13436,-11.860236884481203,31858,,14784
,0,,38780,15620,1.0,2016.0,0,0,-43.91465358719681,27638,4,13805,-12.065727953047729,30476,,14514
,0,,37550,15454,1.0,2016.0,0,0,-44.04619194861602,29875,4,13949,-11.794571591881358,33172,,14847
,0,,40897,15753,1.0,2016.0,0,0,-44.03038957194132,28579,4,13856,-11.852321255034626,31266,,14661
,0,,42518,15968,1.0,2016.0,0,0,-43.84833409018528,28319,4,13882,-11.806881867745028,34428,,15043
,0,,44254,15672,1.0,2016.0,0,0,-43.94975393234401,29641,4,14221,-11.860341158234412,32893,,14818
,0,,40073,15601,1.0,2016.0,0,0,-43.98321140741801,31315,4,14223,-11.860433653236212,36534,,14975
,0,,42963,15634,1.0,2016.0,0,0,-43.929269861194804,31678,4,14331,-11.996122789572679,35537,,15020
,0,,38251,15620,1.0,2016.0,0,0,-43.83187864272731,32096,4,13996,-11.950261964405206,35641,,15031
,0,,38917,15690,1.0,2016.0,0,0,-43.91835125984967,30343,4,14413,-11.866046525579554,35450,,15336
,0,,38767,15676,1.0,2016.0,0,0,-43.83291014473741,31759,4,14619,-12.148282911650522,35413,,15304
,0,,40473,15400,1.0,2016.0,0,0,-44.131288543184745,28734,4,13827,-11.929672143162408,33650,,14624
,0,,37363,15612,1.0,2016.0,0,0,-44.16904792583688,34158,4,14293,-12.056107469221706,36593,,15395
,0,,36394,14554,1.0,2016.0,0,0,-44.106869858297834,28896,4,13442,-12.147253232260171,34760,,14254
,0,,38230,14710,1.0,2016.0,0,0,-44.081855732223616,31413,4,13773,-12.035842460742199,34407,,14183
,0,,39424,15114,1.0,2016.0,0,0,-43.84983828463612,29150,4,13712,-12.121562592709767,30597,,14091
,0,,35119,14833,1.0,2016.0,0,0,-44.25249015832344,27710,4,13088,-12.078633218286832,28478,,13540
,0,,36380,15458,1.0,2016.0,0,0,-44.36098170716023,28647,4,13390,-11.83896269656363,29441,,14139
,0,,41181,15324,1.0,2016.0,0,0,-44.20861991607761,29684,4,13688,-12.0657131062071,32443,,14372
,0,,38534,15192,1.0,2016.0,0,0,-44.287623584927196,31351,4,14070,-11.784085055403821,32640,,14495
,0,,32067,14495,1.0,2016.0,0,0,-44.440472922145524,30244,4,13618,-12.117962618071914,31024,,13939
,0,,35758,15207,1.0,2016.0,0,0,-44.18138952471044,26036,4,12885,-11.966861099600298,30092,,14405
,0,,38836,15268,1.0,2016.0,0,0,-44.237358836588946,29051,4,13679,-12.061769075407998,31423,,14231
,0,,39556,15571,1.0,2016.0,0,0,-44.23213895362464,28722,4,13874,-11.80569737725333,31566,,14630
,0,,36384,15352,1.0,2016.0,0,0,-44.27499461340565,27053,4,13474,-11.860420622716811,30989,,14445
,0,,37993,15545,1.0,2016.0,0,0,-44.34547994572143,27778,4,13651,-11.985459726527148,33117,,14749
,0,,33538,15229,1.0,2016.0,0,0,-44.49117764969707,27822,4,13598,-11.921957750770819,29367,,14261
,0,,34616,14921,1.0,2016.0,0,0,-44.52402886273823,24288,4,13323,-11.788071106178345,31816,,14624
,0,,36882,15419,1.0,2016.0,0,0,-44.38984016684849,34831,4,14322,-11.942547372109516,34089,,14933
,0,,43133,15661,1.0,2016.0,0,0,-44.31765603087084,27298,4,13724,-11.93395019856702,31836,,14448
,0,,39708,15567,1.0,2016.0,0,0,-44.50970027607073,29781,4,13934,-11.919007444398426,31995,,14594
,0,,36216,15470,1.0,2016.0,0,0,-44.547687840981254,29410,4,14312,-11.963417566432504,32402,,14884
,0,,39438,15879,1.0,2016.0,0,0,-44.20501138672703,28278,4,13853,-11.88253953621325,33452,,14993
,0,,36572,15085,1.0,2016.0,0,0,-44.51063129551222,22771,4,12986,-11.79625787700798,30334,,14186
,0,,37269,15762,1.0,2016.0,0,0,-44.46625478179355,29621,4,14215,-11.933172692232844,34256,,15089
,0,,37341,15715,1.0,2016.0,0,0,-44.47202037549681,29476,4,14333,-11.930155013061205,32913,,15275
,0,,35777,14845,1.0,2016.0,0,0,-44.36654619764126,33258,4,14449,-12.132766073228957,33433,,14643
,0,,34168,14948,1.0,2016.0,0,0,-44.364881392881074,33878,4,14771,-12.144106173264841,33794,,14941
,0,,37869,15473,1.0,2016.0,0,0,-44.35561912583985,26843,4,13732,-11.7772811512108,31288,,14711
,0,,39473,15882,1.0,2016.0,0,0,-44.40939065313054,30927,4,14123,-11.950299561305606,33225,,14899
,0,,37738,15489,1.0,2016.0,0,0,-44.204482297086315,27407,4,13798,-11.866011313568865,33007,,14823
,0,,40530,16010,1.0,2016.0,0,0,-44.24181870396857,29448,4,13843,-11.903957491360677,33317,,14794
,0,,32551,14727,1.0,2016.0,0,0,-44.54396525702548,29957,4,13862,-12.133066300639829,31334,,14394
,0,,34605,15309,1.0,2016.0,0,0,-44.27212488100309,30797,4,14015,-12.080074081984748,32167,,14428
,0,,38205,15523,1.0,2016.0,0,0,-44.2110190345553,29397,4,14335,-12.148284013892,36693,,15372
,0,,39512,15632,1.0,2016.0,0,0,-44.18982553968618,30251,4,13918,-11.910773845240808,34322,,14728
,0,,38009,15385,1.0,2016.0,0,0,-44.2548798675991,33743,4,14703,-12.121575135643472,35699,,15190
,0,,39094,15436,1.0,2016.0,0,0,-44.2066689809757,30859,4,14258,-12.111173562186371,38396,,15226
,0,,35224,14417,1.0,2016.0,0,0,-44.19567252538605,32368,4,13474,-11.83858128813833,33068,,14090
,0,,32908,14315,1.0,2016.0,0,0,-44.360123634173426,27858,4,13542,-11.936742446034975,29157,,13826
,0,,35430,14160,1.0,2016.0,0,0,-44.210468216902484,28298,4,13009,-11.824270222923861,32499,,13809
,0,,34914,14772,1.0,2016.0,0,0,-44.867307650614705,31366,4,13867,-11.921957755967307,32847,,14272
,0,,34262,14652,1.0,2016.0,0,0,-44.90152217255957,30905,4,13946,-11.788942543688195,31621,,14173
,0,,41840,15859,1.0,2016.0,0,0,-44.76597017477761,26452,4,13639,-11.942547384833503,30224,,14644
,0,,34431,14612,1.0,2016.0,0,0,-44.795861506471404,30623,4,13729,-11.807571207716341,31932,,13977
,0,,42067,15932,1.0,2016.0,0,0,-44.72160995672333,28416,4,13906,-11.98545973667252,32540,,14786
,0,,32634,14665,1.0,2016.0,0,0,-44.76627729897092,26679,4,13414,-11.860257826157799,27104,,13748
,0,,38228,15644,1.0,2016.0,0,0,-44.59777997420722,25231,4,13737,-11.873418202668354,31270,,15125
,0,,33379,15223,1.0,2016.0,0,0,-44.72952160338055,27411,4,13801,-11.929709628680273,27653,,14031
,0,,41724,15870,1.0,2016.0,0,0,-44.736253644160946,28613,4,13828,-11.936742459815305,31694,,14657
,0,,38603,15734,1.0,2016.0,0,0,-44.75935534933153,29477,4,14167,-12.043661551673281,31993,,14758
,0,,40810,15629,1.0,2016.0,0,0,-44.76340131063584,31322,4,14130,-11.841945304152171,33742,,14632
,0,,43530,15948,1.0,2016.0,0,0,-44.663753599941664,31278,4,14234,-11.784085077644532,33703,,14886
,0,,38812,15308,1.0,2016.0,0,0,-44.90494814904015,29352,4,13816,-11.888514490535997,31816,,14311
,0,,36545,15154,1.0,2016.0,0,0,-44.92381783798792,30738,4,13997,-11.96341755826408,32043,,14333
,0,,36030,15194,1.0,2016.0,0,0,-44.89920939793071,32186,4,14305,-11.812371030534141,32265,,14588
,0,,35163,14829,1.0,2016.0,0,0,-44.90015886138197,30464,4,13885,-11.788071129409483,31610,,14246
,0,,43499,15430,1.0,2016.0,0,0,-44.772746242448626,32954,4,14221,-12.059566372881314,35236,,14633
,0,,38021,15367,1.0,2016.0,0,0,-44.6082689724806,28566,4,13830,-11.805697398043883,32450,,14671
