savi_median_wet,avi_median_dry,savi_median,cvi_median_wet,ri_median_wet,classe,year,avi_median_wet,avi_median,Longitude,cvi_median_dry,class,ri_median_dry,Latitude,cvi_median,savi_median_dry,ri_median
,0,,32914,14465,1.0,2016.0,0,0,-45.02441533781569,30883,4,14134,-16.93257969025818,32034,,14385
,0,,33828,15113,1.0,2016.0,0,0,-44.93816289848052,31605,4,14242,-16.886598912186887,32464,,14872
,0,,34777,14953,1.0,2016.0,0,0,-45.00715309725958,35854,4,14553,-16.973974772210415,35282,,14905
,0,,34863,15336,1.0,2016.0,0,0,-45.161694412233544,30148,4,14343,-16.8031332914172,31937,,14942
,0,,36778,15087,1.0,2016.0,0,0,-44.95582200796415,35238,4,14309,-16.916732886249008,35227,,14759
,0,,39143,15475,1.0,2016.0,0,0,-45.00478343966573,31369,4,14170,-16.93113991223978,33413,,14741
,0,,35332,14912,1.0,2016.0,0,0,-44.94793472618751,33408,4,14053,-16.69167805273079,34214,,14576
,0,,38679,15607,1.0,2016.0,0,0,-44.949390768405436,33634,4,14073,-16.888415505023662,34276,,14715
,0,,33102,14678,1.0,2016.0,0,0,-45.020355601111305,33847,4,14227,-16.970452228040337,33497,,14714
,0,,31514,14096,1.0,2016.0,0,0,-45.06882764739822,30618,4,13744,-16.95025751441999,30429,,13766
,0,,32027,14520,1.0,2016.0,0,0,-45.13955317815533,32596,4,14019,-16.695051069469667,33620,,14353
,0,,34479,15013,1.0,2016.0,0,0,-45.12824503271926,32894,4,14230,-16.918282914580733,33140,,14727
,0,,34398,14323,1.0,2016.0,0,0,-44.957276682671335,34060,4,13874,-16.73552835272843,33689,,14155
,0,,36470,15131,1.0,2016.0,0,0,-44.22838898436313,35827,4,14534,-16.075956706373017,36229,,14881
,0,,36484,15092,1.0,2016.0,0,0,-44.215792676133894,28314,4,13873,-16.16620636719722,29816,,14355
,0,,33304,14644,1.0,2016.0,0,0,-44.20668380189008,31264,4,14145,-16.21785605710128,31627,,14394
,0,,35926,14990,1.0,2016.0,0,0,-44.19712922848101,32843,4,14095,-16.14265180205622,34112,,14556
,0,,37894,15482,1.0,2016.0,0,0,-44.328441271568614,34846,4,14606,-16.120979436318187,35658,,15061
,0,,32108,14876,1.0,2016.0,0,0,-44.44726291608522,33100,4,14478,-16.233599962391246,31737,,14851
,0,,30827,14379,1.0,2016.0,0,0,-44.37598144445439,30270,4,13800,-16.17252815942116,30153,,14143
,0,,35534,15104,1.0,2016.0,0,0,-44.36488290724903,31457,4,13995,-16.25073215691987,33142,,14610
,0,,42046,15437,1.0,2016.0,0,0,-44.28581188924144,29476,4,13661,-16.04596878675002,32612,,14336
,0,,35026,15087,1.0,2016.0,0,0,-44.48271009882073,26202,4,13353,-16.03453786368696,27103,,13886
,0,,38538,15430,1.0,2016.0,0,0,-44.42882511755892,31790,4,14358,-16.144973930029444,33062,,14754
,0,,33103,14967,1.0,2016.0,0,0,-44.218023670877834,28012,4,13907,-16.214784633603234,30609,,14442
,0,,35499,15121,1.0,2016.0,0,0,-44.190122412019456,30327,4,14101,-16.022393974546393,33861,,14725
,0,,32546,15048,1.0,2016.0,0,0,-44.221656146206044,29558,4,14205,-15.980606121529615,31522,,14640
,0,,33300,14991,1.0,2016.0,0,0,-44.31656465081318,30995,4,14255,-16.20451526476877,31363,,14794
,0,,31936,14885,1.0,2016.0,0,0,-44.46783248466208,25929,4,13462,-15.972567068238492,27460,,14175
,0,,38339,15641,1.0,2016.0,0,0,-44.43371552730062,32296,4,14374,-16.146070116396842,34002,,14825
,0,,40968,15419,1.0,2016.0,0,0,-44.366550434621864,36363,4,14507,-16.2394160436758,38076,,15049
,0,,34023,14819,1.0,2016.0,0,0,-44.19392493110198,29706,4,14294,-15.91418961545728,31117,,14479
,0,,37407,15099,1.0,2016.0,0,0,-44.53496698134992,33123,4,14300,-15.887424618377123,35252,,14674
,0,,37828,15512,1.0,2016.0,0,0,-44.2418302360094,32479,4,14556,-16.011083723213876,34423,,15170
,0,,33870,15045,1.0,2016.0,0,0,-44.21101990747164,30458,4,14228,-16.254888706037015,31918,,14756
,0,,37366,15470,1.0,2016.0,0,0,-44.20237123564926,33763,4,14708,-15.913705382775742,35711,,15085
,0,,29497,14471,1.0,2016.0,0,0,-44.34552428185564,28560,4,14014,-16.092421278066112,29206,,14340
,0,,30886,14477,1.0,2016.0,0,0,-44.19567436734258,30770,4,14030,-15.945838512042457,30759,,14284
,0,,33675,14816,1.0,2016.0,0,0,-44.34607072230445,28439,4,13852,-16.134733252197332,29742,,14174
,0,,35876,15268,1.0,2016.0,0,0,-44.26389703201245,33321,4,14783,-16.1629574580949,34648,,15037
,0,,33688,15116,1.0,2016.0,0,0,-44.25251822545545,30953,4,14392,-16.185391237044676,32673,,14752
,0,,34522,14788,1.0,2016.0,0,0,-44.528825197706304,33183,4,14168,-15.995665649169275,33364,,14529
,0,,36602,15207,1.0,2016.0,0,0,-44.52477603673544,33503,4,14506,-16.160165985069,35149,,14787
,0,,32897,14894,1.0,2016.0,0,0,-44.25489101830017,31944,4,14212,-16.228242567700573,32199,,14566
,0,,31020,14625,1.0,2016.0,0,0,-44.23214121177869,29023,4,13923,-15.913030153574882,31335,,14394
,0,,32487,14962,1.0,2016.0,0,0,-44.4330786687299,28910,4,13778,-16.162454442214475,30170,,14520
,0,,33639,14943,1.0,2016.0,0,0,-44.20501584076311,31415,4,13996,-15.98970543572359,31551,,14472
,0,,36511,15266,1.0,2016.0,0,0,-44.24163548968612,33808,4,14411,-15.967536826900295,35857,,15002
,0,,35617,14519,1.0,2016.0,0,0,-44.20448599299937,34037,4,14275,-15.973212087803239,34743,,14478
,0,,35395,15140,1.0,2016.0,0,0,-44.51064008942001,31566,4,14213,-15.903607444889412,32751,,14595
,0,,38322,14550,1.0,2016.0,0,0,-44.3609971552378,35444,4,14022,-15.946234361376192,36662,,14401
,0,,33765,14611,1.0,2016.0,0,0,-44.27500586532718,29800,4,13663,-15.96764275870056,33446,,14370
,0,,32805,14525,1.0,2016.0,0,0,-44.27324205823397,33411,4,14178,-15.948132067367709,32926,,14278
,0,,36155,14926,1.0,2016.0,0,0,-44.28762471102534,32309,4,14050,-15.891469819088153,33002,,14420
,0,,32221,14474,1.0,2016.0,0,0,-44.52539795991645,25978,4,13359,-15.896304987526229,27458,,13958
,0,,37686,14746,1.0,2016.0,0,0,-44.38324872077793,32106,4,13851,-16.150499810075942,32605,,14122
,0,,38606,15528,1.0,2016.0,0,0,-44.203559849935395,30603,4,14010,-16.170979906329826,32859,,14584
,0,,34267,14909,1.0,2016.0,0,0,-44.1859020737949,33054,4,14230,-16.14083487561618,33569,,14561
,0,,34317,14507,1.0,2016.0,0,0,-44.38225551661678,33235,4,14197,-16.203909603947658,33082,,14219
,0,,37870,15030,1.0,2016.0,0,0,-44.5318518785386,34941,4,14410,-16.179367035766617,35649,,14526
,0,,38278,14510,1.0,2016.0,0,0,-44.54768821564452,35832,4,14128,-16.070406553675795,37381,,14383
,0,,34926,14591,1.0,2016.0,0,0,-44.208633463769566,32117,4,13719,-16.17249210795371,32520,,14044
,0,,34558,14783,1.0,2016.0,0,0,-44.91468235854457,32694,4,14001,-17.00610636970627,34475,,14512
,0,,32883,14974,1.0,2016.0,0,0,-44.732505443432444,29200,4,13829,-17.003374132570336,31735,,14791
,0,,34180,15112,1.0,2016.0,0,0,-44.63460145954056,31940,4,13910,-17.05025049652293,33199,,14962
,0,,37286,15569,0.0,2016.0,0,0,-44.82914856973627,26825,3,13470,-17.06784470453668,29337,,14529
,0,,37483,15324,0.0,2016.0,0,0,-44.914045406551544,27411,3,13212,-17.014974713334,30363,,14210
,0,,32088,14689,1.0,2016.0,0,0,-45.130821952627834,31808,4,13792,-17.128738522710776,32628,,14523
,0,,30118,14456,1.0,2016.0,0,0,-44.94793489755815,29172,4,13527,-17.064490007568022,29457,,14042
,0,,32056,14269,1.0,2016.0,0,0,-45.10569812196271,29193,4,13674,-17.155392077586487,31693,,14201
,0,,34598,14992,1.0,2016.0,0,0,-45.11243411896791,31545,4,14093,-17.1624060102406,34405,,14916
,0,,36678,15066,1.0,2016.0,0,0,-45.11326145758369,36639,4,14492,-17.06488956440518,37174,,14877
,0,,30715,14494,1.0,2016.0,0,0,-44.94208934096241,29870,4,13472,-17.136486808310668,30327,,13821
,0,,30263,14399,1.0,2016.0,0,0,-44.95727709721639,31259,4,13586,-17.108332002786767,29819,,13865
,0,,36742,15235,1.0,2016.0,0,0,-44.94238329671175,33543,4,14321,-17.141000941726606,34824,,14936
,0,,33012,14560,1.0,2016.0,0,0,-45.03988503316279,32033,4,14434,-17.01015591334841,32276,,14438
,0,,28506,14107,1.0,2016.0,0,0,-44.94618517926533,29378,4,13619,-17.032859324469964,29825,,13779
,0,,33101,14258,1.0,2016.0,0,0,-45.122563454178234,34516,4,13825,-17.013969525376876,32072,,14038
,0,,35474,14783,1.0,2016.0,0,0,-45.08260663541263,35575,4,14115,-17.07821337933667,35571,,14145
,0,,38247,15242,1.0,2016.0,0,0,-44.12652625509902,29882,4,14041,-16.306634750693345,31415,,14395
,0,,37644,15363,1.0,2016.0,0,0,-43.83434077199549,29054,4,13862,-16.304519005683407,31252,,14414
,0,,41375,15963,1.0,2016.0,0,0,-44.01116145120119,33622,4,14594,-16.32216660886084,36250,,15153
,0,,35723,15094,1.0,2016.0,0,0,-43.82624133677155,31924,4,14071,-16.286667378062376,32981,,14570
,0,,37410,15164,1.0,2016.0,0,0,-44.0719737803576,28621,4,14089,-16.37343396874706,30908,,14498
,0,,43497,15695,1.0,2016.0,0,0,-43.8971128335371,28265,4,14088,-16.32108828027922,32328,,14583
,0,,35894,14930,1.0,2016.0,0,0,-43.96311291279818,31978,4,14130,-16.623964385238114,33609,,14588
,0,,34500,14930,1.0,2016.0,0,0,-43.89196447124991,29123,4,13948,-16.597621277633486,30555,,14389
,0,,32890,14539,1.0,2016.0,0,0,-43.83254456958355,31329,4,13616,-16.289696451312036,31617,,13874
,0,,36943,15205,1.0,2016.0,0,0,-44.134510881769025,32303,4,14369,-16.276571541480692,32919,,14773
,0,,32671,14985,1.0,2016.0,0,0,-44.00612658694088,30110,4,14131,-16.576816888771265,31334,,14693
,0,,30196,14906,1.0,2016.0,0,0,-44.10990168515776,25771,4,14163,-16.626759529858795,28073,,14577
,0,,28992,14302,1.0,2016.0,0,0,-44.095914869218895,27122,4,13647,-16.410165698340773,27095,,14086
,0,,32350,15163,1.0,2016.0,0,0,-44.02050620480675,29266,4,14430,-16.53928503157153,31639,,15002
,0,,34783,15446,1.0,2016.0,0,0,-44.066433758351835,31246,4,14662,-16.55682609613339,33975,,15183
,0,,32806,15168,1.0,2016.0,0,0,-44.15572202168197,29789,4,13958,-16.55227768449444,30881,,14707
,0,,29782,15155,1.0,2016.0,0,0,-44.03330097219323,28012,4,14267,-16.430269767682244,28717,,14855
,0,,34562,15188,1.0,2016.0,0,0,-43.94155877845796,29404,4,14198,-16.41395843785758,31560,,14774
,0,,33292,14930,1.0,2016.0,0,0,-44.01375790368698,28723,4,13979,-16.422536382281233,29993,,14454
,0,,39704,15185,1.0,2016.0,0,0,-43.88073360563124,31644,4,14036,-16.494428975905663,34515,,14601
,0,,32929,15174,1.0,2016.0,0,0,-43.98403676220428,28068,4,14272,-16.416745377999767,30828,,14883
,0,,36381,15409,1.0,2016.0,0,0,-44.100880538037046,31907,4,14532,-16.366154371907516,34276,,15036
,0,,33836,14251,1.0,2016.0,0,0,-43.96994374874081,31819,4,14024,-16.50765387081115,33619,,14171
,0,,37598,15467,1.0,2016.0,0,0,-44.05269675188131,31474,4,14292,-16.517892375212693,35143,,14858
,0,,38868,15602,0.0,2016.0,0,0,-43.83250471196744,26186,3,13910,-16.545404328659963,33038,,15065
,0,,33490,15352,1.0,2016.0,0,0,-44.017809794823336,31736,4,14900,-16.531281120777457,32560,,15246
,0,,37725,15551,1.0,2016.0,0,0,-43.99985322117551,33341,4,14733,-16.545441500221482,35627,,15258
,0,,35374,15482,1.0,2016.0,0,0,-44.00712086952079,32509,4,15063,-16.523417382673106,33741,,15354
,0,,41266,15898,0.0,2016.0,0,0,-43.98486857075279,28246,3,13975,-16.319191319178852,30664,,14559
,0,,32441,14380,1.0,2016.0,0,0,-44.08455292574797,30804,4,14048,-16.475970603846143,31919,,14275
