savi_median_wet,avi_median_dry,savi_median,cvi_median_wet,ri_median_wet,classe,year,avi_median_wet,avi_median,Longitude,cvi_median_dry,class,ri_median_dry,Latitude,cvi_median,savi_median_dry,ri_median
,0,,35118,14539,1.0,2016.0,0,0,-36.47156602062467,28035,4,12754,-6.547750352174803,30197,,13724
,0,,30065,14106,1.0,2016.0,0,0,-36.358072317973246,27698,4,13382,-6.775076058229122,31036,,14138
,0,,38406,14392,1.0,2016.0,0,0,-36.520695240916346,26925,4,12900,-6.838071013646242,29572,,13337
,0,,27026,13321,1.0,2016.0,0,0,-36.48648250952306,26425,4,13014,-6.65898809659394,26425,,13014
,0,,35076,14552,1.0,2016.0,0,0,-36.64523511536585,27953,4,13326,-6.89386605934839,31225,,13953
,0,,30821,13393,1.0,2016.0,0,0,-36.41888884863631,30718,4,13048,-6.694189918356337,30821,,13393
,0,,35759,13965,1.0,2016.0,0,0,-36.610955326714254,26654,4,12720,-6.679222282185001,33373,,13481
,0,,30472,14154,1.0,2016.0,0,0,-36.48446636954811,27045,4,13146,-6.804195624350478,28603,,13938
,0,,31348,14115,1.0,2016.0,0,0,-36.466149516065464,29037,4,13339,-6.904910330080759,32642,,13778
,0,,30721,13716,1.0,2016.0,0,0,-36.3744930557593,21647,4,11909,-6.600862282052982,29244,,13380
,0,,33387,14194,1.0,2016.0,0,0,-36.36509208597541,29681,4,13755,-6.8167250384271725,31455,,14016
,0,,32918,14155,1.0,2016.0,0,0,-36.353725367996724,28324,4,13248,-6.839270021858101,30107,,13599
,0,,28419,13298,1.0,2016.0,0,0,-36.549293791965376,27543,4,12669,-6.653470141747982,26858,,13154
,0,,30423,13140,1.0,2016.0,0,0,-36.59242596846188,22942,4,11992,-6.68217661358771,29424,,12999
,0,,31337,13917,1.0,2016.0,0,0,-36.342888547440104,26368,4,12587,-6.6203691955732875,28868,,13394
,0,,28121,13270,1.0,2016.0,0,0,-36.446694991185616,21864,4,11952,-6.745836899741431,29030,,13652
,0,,32905,13703,1.0,2016.0,0,0,-36.41779852487682,27970,4,12985,-6.858473317430067,29723,,13568
,0,,24655,13019,1.0,2016.0,0,0,-36.49138759955595,24139,4,12296,-6.620298319871273,26268,,12895
,0,,28099,12810,1.0,2016.0,0,0,-36.48851841295821,28359,4,12872,-6.601936369376329,28359,,12872
,0,,30238,13477,1.0,2016.0,0,0,-36.51061489300797,27367,4,13288,-6.7105836558469845,28794,,13389
,0,,28673,13181,1.0,2016.0,0,0,-36.5839362721398,24369,4,12414,-6.687693752162301,26410,,12816
,0,,36219,14387,1.0,2016.0,0,0,-36.45688890457982,25125,4,12104,-6.537097630908102,29546,,13189
,0,,36132,14531,1.0,2016.0,0,0,-36.61189039659674,27978,4,13260,-6.556142437849625,28150,,13378
,0,,43028,15675,1.0,2016.0,0,0,-36.282656925059484,30673,4,14073,-6.727212557031771,35981,,15234
,0,,38729,15415,1.0,2016.0,0,0,-36.31496027769218,31701,4,14110,-6.898027479143581,34113,,14767
,0,,35178,14863,1.0,2016.0,0,0,-36.49516257205477,29552,4,13546,-6.812099579161909,31479,,14202
,0,,29628,13899,1.0,2016.0,0,0,-36.42962233829951,26517,4,12568,-6.774533749491768,27609,,13188
,0,,34861,14817,1.0,2016.0,0,0,-36.793259348592784,28325,4,13541,-6.798651073733218,30364,,14184
,0,,31158,14130,1.0,2016.0,0,0,-37.00175338795147,27744,4,13151,-6.8223517323848695,28405,,13635
,0,,36393,14930,1.0,2016.0,0,0,-36.78264549566133,33727,4,13747,-6.820141883202075,32038,,14648
,0,,35187,14461,1.0,2016.0,0,0,-36.7357834053671,21646,4,12276,-6.687698023920834,29875,,13714
,0,,33762,14406,1.0,2016.0,0,0,-36.70013061015691,23132,4,12675,-6.788333204864339,30077,,13760
,0,,36310,14687,1.0,2016.0,0,0,-36.74508607990964,22850,4,12756,-6.857178807538459,28593,,13796
,0,,37311,15229,1.0,2016.0,0,0,-36.741068469826004,27216,4,13619,-6.858465499706844,28892,,14126
,0,,32946,14618,1.0,2016.0,0,0,-36.78907333326262,27411,4,13383,-6.642679780444164,28677,,13871
,0,,38106,15337,1.0,2016.0,0,0,-36.656880235233864,27863,4,13830,-6.745803371213608,34331,,14989
,0,,32795,14964,1.0,2016.0,0,0,-36.70337081173033,27724,4,13981,-6.882319913140225,30854,,14579
,0,,33555,14503,1.0,2016.0,0,0,-36.973748313522684,29023,4,13393,-6.775068654358177,30427,,14151
,0,,38407,14955,1.0,2016.0,0,0,-36.727815281160936,22933,4,12933,-6.690392424950605,32596,,14146
,0,,43565,15779,1.0,2016.0,0,0,-36.657722305805414,25754,4,13391,-6.839248543075843,31093,,14336
,0,,33548,15141,1.0,2016.0,0,0,-36.71300880713985,29021,4,14368,-6.878775193372911,32881,,14919
,0,,34339,14478,1.0,2016.0,0,0,-36.78516450309262,30216,4,13342,-6.7785737589708175,32179,,13899
,0,,38323,14948,1.0,2016.0,0,0,-36.93107771952529,31006,4,13460,-6.83326099091294,31609,,14108
,0,,32215,14737,1.0,2016.0,0,0,-36.67797420443475,27628,4,13127,-6.898023269652833,29404,,14186
,0,,42816,15321,1.0,2016.0,0,0,-36.7681999208687,28250,4,13287,-6.826324828285256,31016,,14052
,0,,40697,15541,1.0,2016.0,0,0,-36.753235400003646,26566,4,12955,-6.804188557960117,34325,,14404
,0,,40327,14893,1.0,2016.0,0,0,-36.815156457275386,28824,4,12770,-6.816218783458044,32198,,13738
,0,,33464,13881,1.0,2016.0,0,0,-36.93370259615666,27562,4,12828,-6.741336799633931,29967,,13090
,0,,44936,15693,1.0,2016.0,0,0,-36.90115779940231,30006,4,13632,-6.88770896020897,35341,,14612
,0,,38029,15019,1.0,2016.0,0,0,-36.960401406647975,31702,4,13072,-6.9080771201232505,33612,,14049
,0,,32949,14403,1.0,2016.0,0,0,-36.7992591916793,28059,4,13201,-6.799754680819288,30319,,13763
,0,,31198,14134,1.0,2016.0,0,0,-36.66000631967847,28761,4,13290,-6.905392700434864,28534,,13458
,0,,32936,14384,1.0,2016.0,0,0,-37.02083374062609,26208,4,13321,-6.871897642755357,29081,,13840
,0,,28799,13914,1.0,2016.0,0,0,-36.79652509954342,26068,4,13031,-6.633525908253047,26197,,13385
,0,,34985,14175,1.0,2016.0,0,0,-36.735917555273005,27299,4,12879,-6.584242542367944,31023,,13738
,0,,35271,14313,1.0,2016.0,0,0,-36.977819704390505,30139,4,13333,-6.820006759064905,31873,,13661
,0,,36822,13969,3.0,2016.0,0,0,-36.89937815264827,31110,12,13076,-6.729329871195335,32053,,13352
,0,,32809,13864,1.0,2016.0,0,0,-36.81534369496632,26133,4,12526,-6.6008694360613145,26951,,12794
,0,,31967,13600,1.0,2016.0,0,0,-36.75430904484762,30196,4,13042,-6.679237594881066,30565,,13294
,0,,34629,14059,1.0,2016.0,0,0,-36.74276503988939,30133,4,12971,-6.648671175129931,31251,,13403
,0,,31744,13338,1.0,2016.0,0,0,-36.70983143037532,29928,4,12880,-6.56630137046635,30980,,13105
,0,,37079,14273,1.0,2016.0,0,0,-36.72508221353695,31758,4,12859,-6.6934153775245795,30647,,13803
,0,,29216,13858,1.0,2016.0,0,0,-36.70188024502679,25344,4,12823,-6.566792210530477,28043,,13527
,0,,31342,13145,3.0,2016.0,0,0,-36.73889852798692,28218,12,12323,-6.565609660740501,29493,,13028
,0,,32229,13587,1.0,2016.0,0,0,-36.899725718737635,27172,4,12680,-6.5544374371881915,28749,,13135
,0,,31460,13247,1.0,2016.0,0,0,-36.90156928253635,24143,4,11860,-6.681364751492164,28631,,13087
,0,,33632,14321,1.0,2016.0,0,0,-36.80715108332601,23726,4,12209,-6.675538611057824,26145,,13069
,0,,30242,13235,1.0,2016.0,0,0,-36.901152381432084,24586,4,11796,-6.598941365723285,26648,,12423
,0,,29237,13143,3.0,2016.0,0,0,-36.85913660821397,25621,12,11991,-6.547750011898835,27132,,12410
,0,,31814,13844,1.0,2016.0,0,0,-36.73873894894735,20864,4,11830,-6.682183689454398,27961,,13158
,0,,33807,13525,1.0,2016.0,0,0,-36.83702167335223,24217,4,12430,-6.723797433921853,31389,,13210
,0,,32279,14385,1.0,2016.0,0,0,-36.27031961931347,25693,4,12822,-7.191410999837372,28736,,13636
,0,,27274,13823,1.0,2016.0,0,0,-36.040997479913976,24827,4,12935,-7.17336691647907,26025,,13394
,0,,29852,14003,1.0,2016.0,0,0,-36.20814125909866,25348,4,13084,-7.282771284620434,26379,,13267
,0,,31106,14121,1.0,2016.0,0,0,-36.1814403636705,25393,4,12700,-7.116063243586223,27773,,13352
,0,,34510,14272,1.0,2016.0,0,0,-36.25182087268658,27609,4,12650,-7.268568534553864,29757,,13147
,0,,32169,14214,1.0,2016.0,0,0,-36.17424778938893,27508,4,12919,-7.073900299418066,30082,,13664
,0,,32929,14699,1.0,2016.0,0,0,-36.04224676152509,19292,4,11172,-7.254518721182344,25567,,13374
,0,,38005,15230,1.0,2016.0,0,0,-36.17881516158991,29645,4,13856,-7.207969848471741,35929,,14970
,0,,39194,15209,1.0,2016.0,0,0,-36.24768321660778,29346,4,13637,-6.9554127756719435,36214,,14877
,0,,31375,13765,1.0,2016.0,0,0,-36.14889709154765,24117,4,11987,-7.2624076318796895,26488,,12980
,0,,34923,14584,1.0,2016.0,0,0,-36.1994682470732,28034,4,13310,-6.9950358592191195,32703,,14244
,0,,29334,14139,1.0,2016.0,0,0,-36.05004018192914,24836,4,12829,-7.045740375283813,27539,,13653
,0,,32358,14192,1.0,2016.0,0,0,-36.02037031503141,26214,4,12968,-6.918689534327593,29332,,13835
,0,,36429,14643,1.0,2016.0,0,0,-36.04426250624907,30311,4,13711,-7.008273422831557,33157,,14177
,0,,30383,14314,1.0,2016.0,0,0,-35.986637550908455,22256,4,12803,-6.940369736811995,31816,,14198
,0,,32006,14274,1.0,2016.0,0,0,-36.178178661588554,26665,4,13463,-6.976681870108295,28560,,13644
,0,,29105,13546,1.0,2016.0,0,0,-35.9575703343266,25935,4,12341,-6.941060946768567,28174,,13386
,0,,30631,13900,1.0,2016.0,0,0,-35.96692131551375,28322,4,13019,-6.944102415424581,29708,,13562
,0,,40822,15151,1.0,2016.0,0,0,-36.20883694187264,31176,4,13645,-6.999637377917064,36645,,14597
,0,,29964,13825,1.0,2016.0,0,0,-36.24637312555557,25579,4,13005,-7.071696566715946,26690,,13338
,0,,35898,15093,1.0,2016.0,0,0,-36.08335136004326,28709,4,13964,-7.248776994805737,28381,,13947
,0,,31027,14200,1.0,2016.0,0,0,-36.176082155316124,27583,4,13555,-6.942227036819151,29206,,14005
,0,,34009,14726,1.0,2016.0,0,0,-36.019655895930015,26525,4,13093,-7.000854129036522,31679,,14320
,0,,38842,15408,1.0,2016.0,0,0,-36.06308210548356,20658,4,12880,-6.975623273710588,33622,,14706
,0,,37523,15601,1.0,2016.0,0,0,-36.03038409443755,30592,4,14306,-7.194853544380132,34542,,14830
,0,,35969,15093,1.0,2016.0,0,0,-36.08450559526644,23876,4,12902,-6.995224089990984,33474,,14647
,0,,35954,14927,1.0,2016.0,0,0,-36.14711529014199,27647,4,13622,-7.104058916102756,31374,,14424
,0,,42301,15471,1.0,2016.0,0,0,-36.0020462569565,30390,4,13897,-7.0539760510804514,35641,,14736
,0,,29375,14194,1.0,2016.0,0,0,-36.09804737891972,26539,4,13170,-7.101974420945426,29057,,13792
,0,,43384,15784,1.0,2016.0,0,0,-35.90816556712177,25604,4,13682,-6.947053890774846,34979,,15026
,0,,31244,13108,1.0,2016.0,0,0,-36.084757617709315,26524,4,12510,-7.098527748063179,30491,,13147
,0,,37515,14555,1.0,2016.0,0,0,-36.440509270224766,28554,4,12831,-7.279942097885737,27183,,13467
,0,,35530,14713,1.0,2016.0,0,0,-36.35189726473059,28509,4,13051,-7.116059837240721,28436,,13546
,0,,32117,14066,1.0,2016.0,0,0,-36.626039304670535,17008,4,11239,-7.188654512447111,28340,,13959
,0,,37051,14859,1.0,2016.0,0,0,-36.30480497592744,24642,4,12537,-7.199515973321199,26951,,13213
,0,,36952,15017,1.0,2016.0,0,0,-36.30627623829296,17608,4,11956,-7.017402423278675,28637,,14156
,0,,41189,15251,1.0,2016.0,0,0,-36.56903660318784,27861,4,13531,-7.0001683818612594,31424,,14300
,0,,32466,14364,1.0,2016.0,0,0,-36.477209806057026,27643,4,13407,-7.2010404062869355,30920,,14137
,0,,34799,14883,1.0,2016.0,0,0,-36.4613481411467,28297,4,13459,-7.071723675194886,32924,,14255
,0,,31310,14027,1.0,2016.0,0,0,-36.33340633457262,28471,4,13515,-6.940362682554401,30262,,13813
,0,,37203,14828,1.0,2016.0,0,0,-36.42311043718825,26765,4,13340,-7.231890950857873,32248,,14533
,0,,35287,14628,1.0,2016.0,0,0,-36.638169295284754,19187,4,11548,-7.246237455495213,30348,,13883
,0,,34966,14445,1.0,2016.0,0,0,-36.471566279797635,27609,4,13531,-6.922514357132201,32538,,14079
,0,,31585,14082,1.0,2016.0,0,0,-36.3057480218527,26624,4,12983,-7.0008329928347806,29009,,13540
,0,,28227,13555,1.0,2016.0,0,0,-36.32291280427767,27651,4,12953,-7.008254798588037,28040,,13054
,0,,36402,14299,1.0,2016.0,0,0,-36.62665551362585,26615,4,12963,-6.923573207865282,33695,,14208
,0,,28313,13279,1.0,2016.0,0,0,-36.31173549933244,27089,4,13067,-6.958986241519097,27703,,13177
,0,,31322,13763,1.0,2016.0,0,0,-36.34307540261446,27456,4,12932,-7.0388667800567415,30105,,13683
,0,,31993,13894,1.0,2016.0,0,0,-36.50544535837114,27656,4,12543,-6.9292019342202105,31585,,13626
,0,,28224,13023,1.0,2016.0,0,0,-36.31925398922115,26385,4,12513,-7.243517849143975,27425,,12448
,0,,34884,14574,1.0,2016.0,0,0,-36.6300800406974,30792,4,13675,-7.023394931227359,31035,,13995
,0,,35524,15010,1.0,2016.0,0,0,-36.282657107994325,26158,4,13333,-7.101940402149144,29368,,14108
,0,,35446,14946,1.0,2016.0,0,0,-36.64523512586556,24695,4,12930,-7.268561919528561,27394,,13547
,0,,31743,14223,1.0,2016.0,0,0,-36.54381063486232,25050,4,12894,-7.212488257888575,26926,,13453
,0,,43057,15887,1.0,2016.0,0,0,-36.41889148012427,29523,4,13728,-7.068925776256167,29764,,13885
,0,,33659,14618,1.0,2016.0,0,0,-36.49613893005571,28197,4,13655,-6.999651925595852,31399,,14084
,0,,28676,13737,1.0,2016.0,0,0,-36.682406281200656,24554,4,12638,-7.017402417030775,27250,,13409
,0,,35769,14620,1.0,2016.0,0,0,-36.7494953310457,28782,4,13260,-7.215419273406517,32536,,14149
,0,,36776,14709,1.0,2016.0,0,0,-37.00924805303886,27086,4,13197,-7.207947327847867,32438,,14055
,0,,33399,14577,1.0,2016.0,0,0,-36.85587877862813,23075,4,12661,-7.037881305509888,25210,,13062
,0,,39478,15155,1.0,2016.0,0,0,-36.910447432498295,27307,4,13383,-7.1909263158238135,32649,,14152
,0,,30470,13681,1.0,2016.0,0,0,-36.87226895157972,28303,4,12782,-6.999651928673846,29180,,13504
,0,,41151,14978,1.0,2016.0,0,0,-36.84394134371465,26490,4,13078,-7.268237459837117,30777,,13798
,0,,28998,13959,1.0,2016.0,0,0,-36.9178675830825,23950,4,12830,-7.25340138405343,25177,,13250
,0,,39169,15042,1.0,2016.0,0,0,-36.86261553314971,26096,4,12938,-7.033730769378115,27654,,13385
,0,,31850,13993,1.0,2016.0,0,0,-37.00046598890431,25938,4,12878,-6.947059758291639,27793,,13180
,0,,43638,15861,1.0,2016.0,0,0,-36.691090825392315,25162,4,13050,-7.272723182572562,27785,,13655
,0,,37033,14899,1.0,2016.0,0,0,-36.674511579586486,21290,4,12318,-7.171059438385999,28231,,13961
,0,,35366,15001,1.0,2016.0,0,0,-36.681878064817695,24328,4,13158,-7.000832986797664,32159,,14967
,0,,35573,14746,1.0,2016.0,0,0,-36.85333982971818,28552,4,13389,-7.201040388272148,31432,,14076
,0,,40359,15545,1.0,2016.0,0,0,-36.94362740803284,29198,4,13665,-7.068152785649698,32965,,14473
,0,,33141,14662,1.0,2016.0,0,0,-36.847696304089595,21911,4,12477,-6.922514360127605,23908,,12952
,0,,43199,15545,1.0,2016.0,0,0,-36.9493945508669,27179,4,13337,-7.0651284373868295,32872,,14322
,0,,40464,15205,1.0,2016.0,0,0,-36.95435402667263,30356,4,13681,-7.020906482018604,32063,,13996
,0,,34883,14457,1.0,2016.0,0,0,-36.705758844982846,29886,4,13710,-7.104044122242807,31984,,14134
,0,,30120,14220,1.0,2016.0,0,0,-36.76316002830273,26535,4,13177,-7.073902393642457,28728,,13999
,0,,34523,14679,1.0,2016.0,0,0,-36.8228289072128,25263,4,13084,-7.120562953375916,27525,,13810
,0,,33611,14283,1.0,2016.0,0,0,-36.86465005558789,28221,4,13309,-6.976689964799233,29609,,13785
,0,,34595,14087,1.0,2016.0,0,0,-36.86751972332234,28713,4,13003,-6.995048389255931,31096,,13552
,0,,35957,14841,1.0,2016.0,0,0,-36.732267055233564,24746,4,12837,-7.257026463001253,26435,,13100
,0,,29625,13943,1.0,2016.0,0,0,-36.980011604732866,23832,4,12529,-6.961108670082284,26021,,13263
,0,,35159,14646,1.0,2016.0,0,0,-36.79392996952306,26050,4,13021,-7.233177687652353,28882,,13562
,0,,40121,15419,1.0,2016.0,0,0,-36.88674815144465,29370,4,13933,-7.085316343404967,32810,,14582
,0,,36466,14803,1.0,2016.0,0,0,-36.91107907533281,24744,4,13243,-7.174466313596061,29598,,13946
,0,,28006,13829,1.0,2016.0,0,0,-36.987086393649676,23844,4,12696,-7.053959871627516,25144,,13052
,0,,39366,15402,1.0,2016.0,0,0,-36.68600434195918,29519,4,14136,-7.201033174880101,32552,,14402
,0,,30378,14211,1.0,2016.0,0,0,-36.71920544137644,27271,4,13320,-7.038866775269325,29359,,13977
,0,,35775,14917,1.0,2016.0,0,0,-36.873995195418104,22658,4,12757,-7.194855607231354,29315,,14018
,0,,41721,15620,1.0,2016.0,0,0,-36.92542681752819,23004,4,12933,-7.028213481217129,27335,,13994
,0,,36078,15219,1.0,2016.0,0,0,-36.66751574082402,28076,4,14000,-7.050248318689299,33100,,14646
,0,,38413,15206,1.0,2016.0,0,0,-36.69904284531171,27830,4,13448,-7.008254793267288,34557,,14774
,0,,36539,15011,1.0,2016.0,0,0,-36.88157537884781,26286,4,13060,-6.929201938749323,29031,,13788
,0,,37821,15094,1.0,2016.0,0,0,-36.919940651025584,28178,4,13626,-7.212488231397905,34047,,14673
,0,,38412,15217,1.0,2016.0,0,0,-36.79502151034731,30306,4,14219,-7.068925774660302,34544,,14953
,0,,43752,15720,1.0,2016.0,0,0,-36.66722215843889,29523,4,13552,-7.045710823311594,39549,,15202
,0,,38011,14690,1.0,2016.0,0,0,-37.002785520458,27103,4,13103,-6.923573218264511,31833,,13865
,0,,41357,15647,1.0,2016.0,0,0,-36.74546765763958,26416,4,13338,-7.253482691758127,38495,,15209
,0,,38057,15456,1.0,2016.0,0,0,-36.65878715356229,27332,4,13494,-7.101940393586538,33657,,14931
,0,,34886,14794,1.0,2016.0,0,0,-37.02508742130716,26353,4,13079,-7.098489971648774,30894,,13974
,0,,41045,15373,1.0,2016.0,0,0,-36.838363926181124,32428,4,14015,-6.97369943637055,36445,,14629
,0,,37344,14975,1.0,2016.0,0,0,-36.673070430044994,24940,4,13405,-6.973336381499019,38613,,15080
,0,,41921,15001,1.0,2016.0,0,0,-36.66329274312223,21451,4,12472,-7.1692389171494595,35376,,14185
,0,,39247,15377,1.0,2016.0,0,0,-36.98802117697805,26548,4,13031,-6.930903600162822,32706,,14325
,0,,43355,15637,1.0,2016.0,0,0,-36.765022306715316,31948,4,13563,-6.9186883918053015,34501,,14727
,0,,34017,14709,1.0,2016.0,0,0,-36.96006800053568,25796,4,13317,-7.06243012662103,29981,,14275
,0,,38119,15198,1.0,2016.0,0,0,-36.68405194326647,29676,4,14377,-7.246607711997691,33837,,14838
,0,,36357,14586,1.0,2016.0,0,0,-36.955474320000384,30056,4,13374,-6.955425761016539,32751,,13930
,0,,39321,15359,1.0,2016.0,0,0,-36.91824692226005,30001,4,13649,-7.15328962425981,34868,,14543
,0,,44422,15452,1.0,2016.0,0,0,-36.83074968916715,25887,4,12944,-7.0646733002781055,29100,,13761
,0,,36900,14644,1.0,2016.0,0,0,-37.01236332758857,26891,4,13321,-6.9146558595818455,32772,,14036
,0,,40826,15399,1.0,2016.0,0,0,-36.74122505739329,25940,4,13164,-7.191437001980863,33247,,14281
,0,,36765,14519,1.0,2016.0,0,0,-37.232008777414826,29258,4,13232,-7.037881307563134,33115,,13555
,0,,35434,14574,1.0,2016.0,0,0,-37.40121741569794,20589,4,12098,-7.098489994885362,31554,,13679
,0,,31069,14335,1.0,2016.0,0,0,-37.36321638902692,18186,4,11397,-7.053959890289558,26495,,13371
,0,,35963,14852,1.0,2016.0,0,0,-37.04335216215048,25794,4,13248,-7.045710814111671,27477,,13587
,0,,44467,15211,1.0,2016.0,0,0,-37.286577429862824,21596,4,12495,-7.190926315438209,33357,,14302
,0,,38392,14822,1.0,2016.0,0,0,-37.18188585036908,21657,4,12384,-7.14925424218985,31811,,13952
,0,,37238,14893,1.0,2016.0,0,0,-37.09533544373149,26144,4,13398,-7.038866769930162,29460,,13945
,0,,36631,14814,1.0,2016.0,0,0,-37.344687509704755,27860,4,13555,-7.056913941185247,30772,,14104
,0,,39371,14935,1.0,2016.0,0,0,-37.31417248755332,26474,4,13169,-7.131247357124458,33992,,13997
