savi_median_wet,avi_median_dry,savi_median,cvi_median_wet,ri_median_wet,classe,year,avi_median_wet,avi_median,Longitude,cvi_median_dry,class,ri_median_dry,Latitude,cvi_median,savi_median_dry,ri_median
,0,,30631,13900,1.0,2016.0,0,0,-35.96692131551375,28322,4,13019,-6.944102415424581,29708,,13562
,0,,40822,15151,1.0,2016.0,0,0,-36.20883694187264,31176,4,13645,-6.999637377917064,36645,,14597
,0,,29964,13825,1.0,2016.0,0,0,-36.24637312555557,25579,4,13005,-7.071696566715946,26690,,13338
,0,,35898,15093,1.0,2016.0,0,0,-36.08335136004326,28709,4,13964,-7.248776994805737,28381,,13947
,0,,40821,15729,1.0,2016.0,0,0,-36.062894634910165,19371,4,11843,-7.190931343134052,34244,,14656
,0,,31027,14200,1.0,2016.0,0,0,-36.176082155316124,27583,4,13555,-6.942227036819151,29206,,14005
,0,,34009,14726,1.0,2016.0,0,0,-36.019655895930015,26525,4,13093,-7.000854129036522,31679,,14320
,0,,38842,15408,1.0,2016.0,0,0,-36.06308210548356,20658,4,12880,-6.975623273710588,33622,,14706
,0,,37523,15601,1.0,2016.0,0,0,-36.03038409443755,30592,4,14306,-7.194853544380132,34542,,14830
,0,,35969,15093,1.0,2016.0,0,0,-36.08450559526644,23876,4,12902,-6.995224089990984,33474,,14647
,0,,35954,14927,1.0,2016.0,0,0,-36.14711529014199,27647,4,13622,-7.104058916102756,31374,,14424
,0,,42301,15471,1.0,2016.0,0,0,-36.0020462569565,30390,4,13897,-7.0539760510804514,35641,,14736
,0,,29375,14194,1.0,2016.0,0,0,-36.09804737891972,26539,4,13170,-7.101974420945426,29057,,13792
,0,,43384,15784,1.0,2016.0,0,0,-35.90816556712177,25604,4,13682,-6.947053890774846,34979,,15026
,0,,31244,13108,1.0,2016.0,0,0,-36.084757617709315,26524,4,12510,-7.098527748063179,30491,,13147
,0,,46858,16279,0.0,2016.0,0,0,-35.610505571968076,24215,3,13976,-7.689674236606338,38329,,15884
,0,,25829,13343,1.0,2016.0,0,0,-35.666115702808185,25885,4,13316,-8.003703537844386,25853,,13329
,0,,35133,14831,1.0,2016.0,0,0,-35.802680134584534,20606,4,12216,-7.957171769122795,27055,,13631
,0,,39688,15182,1.0,2016.0,0,0,-35.84619377356338,19706,4,12106,-7.995437150040978,31666,,14590
,0,,31895,14729,1.0,2016.0,0,0,-35.887562483474966,23408,4,13108,-7.6639665202024325,28039,,14152
,0,,47398,15592,1.0,2016.0,0,0,-35.756932407147715,22579,4,13039,-8.002591102403585,36235,,14892
,0,,33648,14855,1.0,2016.0,0,0,-35.79995147496383,19381,4,11821,-7.691531027714882,29156,,14341
,0,,49175,16056,1.0,2016.0,0,0,-35.87024213463141,22689,4,12861,-7.820948909121024,37458,,15114
,0,,38854,15688,1.0,2016.0,0,0,-35.85467722804416,22457,4,12705,-7.787125470167346,33157,,14738
,0,,41941,15743,1.0,2016.0,0,0,-35.707219770630665,20224,4,12451,-7.99796422000667,36171,,15132
,0,,50368,16183,1.0,2016.0,0,0,-35.67776152827174,23634,4,13699,-7.981759957847506,36800,,15414
,0,,25240,13527,1.0,2016.0,0,0,-35.70766320763275,23121,4,13106,-8.028781320396117,25292,,13531
,0,,50452,15891,1.0,2016.0,0,0,-35.73074592632932,30131,4,14188,-7.6718264354219246,38329,,15245
,0,,34645,14624,1.0,2016.0,0,0,-35.89244307327575,24566,4,13350,-7.995782083960358,28706,,13860
,0,,37149,15069,1.0,2016.0,0,0,-35.871552991351145,23550,4,12862,-7.70470971016079,30633,,14072
,0,,35065,14833,1.0,2016.0,0,0,-35.93315768713432,22659,4,12594,-7.834540882724661,28345,,13558
,0,,24960,13393,1.0,2016.0,0,0,-36.10687592206817,24072,4,12980,-7.671826409446259,24072,,12980
,0,,38827,15059,1.0,2016.0,0,0,-36.00204068751986,30227,4,14042,-7.803237234826181,31239,,14282
,0,,45573,15800,1.0,2016.0,0,0,-36.03038131166408,23423,4,13246,-7.944061122140448,36395,,14911
,0,,28517,14076,1.0,2016.0,0,0,-35.983258439750124,24057,4,12846,-7.722645713980691,26005,,13493
,0,,34384,14411,1.0,2016.0,0,0,-35.906133291337,19836,4,11645,-7.749424786769847,28073,,13505
,0,,35869,15315,1.0,2016.0,0,0,-36.208141044260834,20549,4,12038,-8.031943841946136,25280,,13525
,0,,27914,13675,1.0,2016.0,0,0,-36.25563953555668,17048,4,11172,-7.680203013066206,25272,,13210
,0,,40597,15306,1.0,2016.0,0,0,-36.06289101874373,30284,4,14365,-7.940140711397877,35286,,14900
,0,,34730,15060,1.0,2016.0,0,0,-36.05488048589248,28702,4,13791,-7.799541403784989,31363,,14416
,0,,35713,15143,1.0,2016.0,0,0,-36.00097157990033,19986,4,12869,-7.928116282018511,29286,,14596
,0,,43143,15480,1.0,2016.0,0,0,-36.094040355027644,27250,4,13854,-7.9616965551901835,37028,,15050
,0,,41402,15463,1.0,2016.0,0,0,-36.08334977351475,32131,4,14196,-7.997964230651355,36213,,14837
,0,,41061,15316,1.0,2016.0,0,0,-36.05389154011454,21369,4,12961,-7.981759960867506,35673,,14980
,0,,31874,14615,1.0,2016.0,0,0,-36.13306239492659,21498,4,12233,-8.002591124275034,25523,,13430
,0,,40083,15272,1.0,2016.0,0,0,-36.222323734209645,31028,4,14158,-7.995437190944484,35428,,14851
,0,,31212,14463,1.0,2016.0,0,0,-35.90179826869902,21762,4,12259,-7.710387499031245,26777,,13408
,0,,33256,14471,1.0,2016.0,0,0,-36.050033203234655,27231,4,13038,-7.795005363921571,28834,,13513
,0,,30925,14516,1.0,2016.0,0,0,-35.93613082149663,24138,4,12668,-7.770168818780867,27259,,13782
,0,,35935,14764,1.0,2016.0,0,0,-35.99049663505154,24093,4,12651,-7.772688053320839,30430,,13952
,0,,31243,14290,1.0,2016.0,0,0,-36.176081449673774,25157,4,12906,-7.691531013812082,27939,,13657
,0,,35353,14988,1.0,2016.0,0,0,-36.17817720565932,24873,4,12573,-7.7259725837094955,29577,,13805
,0,,41650,15658,1.0,2016.0,0,0,-35.92654304805077,25617,4,12993,-7.964597335703462,33705,,14786
,0,,39999,15210,1.0,2016.0,0,0,-35.93418027600307,23318,4,12850,-8.032980584069117,31579,,14295
,0,,30662,13824,1.0,2016.0,0,0,-36.263692431550204,27849,4,13351,-7.663966512949779,28226,,13443
,0,,35519,14798,1.0,2016.0,0,0,-36.131673479855735,25980,4,13340,-7.736380278072376,30155,,14108
,0,,36621,14916,1.0,2016.0,0,0,-36.2518194649971,24241,4,12781,-8.01774515511102,29468,,14013
,0,,40010,15643,1.0,2016.0,0,0,-36.071215166402716,30871,4,13774,-7.961983680322181,35740,,14728
,0,,27489,13553,1.0,2016.0,0,0,-36.208835602894744,17193,4,11062,-7.748918557841588,26145,,13279
,0,,35144,14861,1.0,2016.0,0,0,-36.09513355616056,24142,4,12814,-7.788149507710678,28766,,14059
,0,,37506,14850,1.0,2016.0,0,0,-36.27031935854549,27448,4,13437,-7.9406165133886155,32033,,14205
,0,,35263,14963,1.0,2016.0,0,0,-36.08379321040137,22404,4,12724,-8.02878133339388,27814,,13848
,0,,28649,13747,1.0,2016.0,0,0,-36.020369868681044,27638,4,13531,-7.668002938365163,28102,,13637
,0,,31930,14554,1.0,2016.0,0,0,-35.900668239776955,21054,4,12142,-7.992688136387148,27501,,13567
,0,,30358,13947,1.0,2016.0,0,0,-36.04224571818747,26325,4,12727,-8.003703539903658,26844,,13363
,0,,31703,13978,1.0,2016.0,0,0,-36.26305578267815,27769,4,13194,-7.672877319320804,29954,,13705
,0,,33193,14191,1.0,2016.0,0,0,-36.08474953470253,26644,4,12974,-7.8477726274428266,29476,,13672
,0,,30565,14184,1.0,2016.0,0,0,-36.201107492638826,27634,4,13364,-7.8181687143246945,28790,,13642
,0,,28306,13572,1.0,2016.0,0,0,-35.966918970193674,25655,4,12632,-7.693404963582474,26597,,12930
,0,,34229,14561,1.0,2016.0,0,0,-36.23256675989056,26987,4,13240,-7.813906306298744,31039,,14162
,0,,32039,13749,1.0,2016.0,0,0,-36.01965061375515,27096,4,12936,-7.750135992268154,29898,,13258
,0,,32260,13895,1.0,2016.0,0,0,-36.07403376296103,19395,4,10906,-8.017417091114337,26363,,13122
,0,,30214,13595,1.0,2016.0,0,0,-36.147464893590545,26340,4,12815,-7.678509436180475,28073,,13197
,0,,30282,13695,1.0,2016.0,0,0,-36.26081589634761,26462,4,13068,-7.672004194546273,28266,,13389
,0,,30249,14156,1.0,2016.0,0,0,-36.14888963210654,24333,4,12720,-7.722987734971271,27971,,13732
,0,,30400,13898,1.0,2016.0,0,0,-35.986635604253955,23808,4,12520,-7.6896741982639645,28556,,13528
,0,,27505,12987,1.0,2016.0,0,0,-36.18143596365613,25557,4,12563,-7.865300405966406,25998,,12987
,0,,38391,15390,1.0,2016.0,0,0,-36.54381244564232,24322,4,13120,-7.961688718270357,28849,,14312
,0,,29754,14293,1.0,2016.0,0,0,-36.35613897661349,21885,4,12482,-8.006209317388395,26389,,13726
,0,,33167,14755,1.0,2016.0,0,0,-36.633118360031446,24580,4,13137,-7.957147082763823,27023,,13745
,0,,31690,14389,1.0,2016.0,0,0,-36.44727581572577,26296,4,13405,-7.912290782652389,29437,,14169
,0,,31385,14656,1.0,2016.0,0,0,-36.54212022927013,25965,4,13146,-7.902512853080199,27062,,13556
,0,,35090,14610,1.0,2016.0,0,0,-36.314961796676535,27288,4,13330,-8.021898853679966,30368,,14022
,0,,31389,14329,1.0,2016.0,0,0,-36.58730116266972,25481,4,13082,-8.03194295803928,27689,,13577
,0,,32389,14480,1.0,2016.0,0,0,-36.48447252605731,23521,4,12009,-7.928124513046681,26923,,13550
,0,,31082,14206,1.0,2016.0,0,0,-36.28265747443998,26611,4,13087,-7.851180420342518,27994,,13444
,0,,30538,14402,1.0,2016.0,0,0,-36.36933972343991,22816,4,12345,-8.002667198606684,24855,,13283
,0,,31822,14310,1.0,2016.0,0,0,-36.579347432779834,26872,4,13167,-7.704724100158723,27841,,13470
,0,,31726,13899,1.0,2016.0,0,0,-36.29109263442862,28941,4,13242,-7.794972754145971,30488,,13648
,0,,39925,15106,1.0,2016.0,0,0,-36.2895850651066,29186,4,13002,-8.029260578662596,31517,,14013
,0,,32337,14170,1.0,2016.0,0,0,-36.31925722807227,22822,4,12362,-7.992704855314478,29833,,13650
,0,,34543,14429,1.0,2016.0,0,0,-36.63816940826214,26983,4,13254,-7.995422286758348,28341,,13594
,0,,29027,13751,1.0,2016.0,0,0,-36.64523514691418,24908,4,12436,-8.017737903076897,26420,,13074
,0,,26378,13094,1.0,2016.0,0,0,-36.376253614311686,27876,4,13071,-7.744499990054709,27553,,13061
,0,,28045,13433,1.0,2016.0,0,0,-36.34289054088632,26239,4,12952,-7.74440151883778,26370,,13040
,0,,32704,14365,1.0,2016.0,0,0,-36.56904198476792,26851,4,13199,-7.749449810741387,29684,,13661
,0,,31643,14153,1.0,2016.0,0,0,-36.35190093754624,28102,4,13329,-7.865296673761787,29399,,13704
,0,,29517,13680,1.0,2016.0,0,0,-36.3062770220239,25088,4,11171,-7.766675762268173,27083,,13053
,0,,28761,13293,1.0,2016.0,0,0,-36.29694071049558,28980,4,13059,-7.7226263012926815,29561,,13194
,0,,33072,14054,1.0,2016.0,0,0,-36.53431996647734,26319,4,12567,-7.9401352345158775,30961,,13540
,0,,28126,13620,1.0,2016.0,0,0,-36.32963126916362,23470,4,12592,-7.853284972520559,24519,,12843
,0,,31569,14201,1.0,2016.0,0,0,-36.496678162068484,26224,4,12963,-7.997962870628164,27977,,13619
,0,,29191,13857,1.0,2016.0,0,0,-36.62603985448961,23779,4,13020,-7.937861898555898,24899,,13371
,0,,31220,14362,1.0,2016.0,0,0,-36.429632798649095,24866,4,12740,-7.89847960289038,27615,,13505
,0,,31554,13973,1.0,2016.0,0,0,-36.62529363500928,27033,4,12967,-7.672008787498635,29896,,13658
,0,,34402,14580,1.0,2016.0,0,0,-36.505446324471656,28001,4,13125,-7.678511644013835,29989,,13722
,0,,30004,13557,1.0,2016.0,0,0,-36.636233621289264,21836,4,12221,-7.663968016178032,27313,,13028
,0,,31386,13836,1.0,2016.0,0,0,-36.312288168168195,22177,4,12003,-8.032981357003507,27984,,13095
,0,,31179,14168,1.0,2016.0,0,0,-36.58394142803927,23094,4,12657,-7.811687289768033,27994,,13132
,0,,29080,13321,1.0,2016.0,0,0,-36.610958505203946,21697,4,11846,-7.803219481575094,26603,,12676
,0,,29868,13523,1.0,2016.0,0,0,-36.49106750390293,24732,4,12417,-7.826796607552598,28632,,13195
,0,,29206,13219,1.0,2016.0,0,0,-36.578228442506656,25184,4,12549,-7.770179724733859,27109,,13099
,0,,30468,13726,1.0,2016.0,0,0,-36.6266565309489,19808,4,10876,-7.672882310777171,28428,,13491
,0,,26606,13506,0.0,2016.0,0,0,-35.51143243137117,26622,3,13434,-7.289346501970413,26319,,13493
,0,,49109,16141,1.0,2016.0,0,0,-35.291999911509926,26178,4,13469,-7.382949039527625,40959,,15247
,0,,49540,16017,1.0,2016.0,0,0,-35.48030749543545,25763,4,13271,-7.439314503334491,37795,,15003
,0,,46054,15017,1.0,2016.0,0,0,-35.49542307543502,28000,4,13278,-7.330097212982798,34031,,14080
,0,,48230,16522,1.0,2016.0,0,0,-35.42198590002742,29146,4,14090,-7.4485630017970905,39806,,15319
,0,,30888,14564,1.0,2016.0,0,0,-35.494112601915155,22577,4,12767,-7.446358707374349,25204,,13546
,0,,52788,16583,1.0,2016.0,0,0,-35.429178157185056,27641,4,14313,-7.490717780602265,40148,,15840
,0,,48916,16340,1.0,2016.0,0,0,-35.34287619189732,26400,4,14222,-7.413551585330206,33467,,14884
,0,,44642,15659,1.0,2016.0,0,0,-35.297776681595614,27369,4,13880,-7.420408825714249,41670,,15351
,0,,42612,15954,0.0,2016.0,0,0,-35.57737003408248,19381,3,12176,-7.478700505331833,31913,,14515
,0,,26086,13766,1.0,2016.0,0,0,-35.731241333038426,29248,4,13574,-7.6071999531299,30299,,13429
,0,,39624,15663,1.0,2016.0,0,0,-35.82596623339288,28358,4,14067,-7.395579037325469,34394,,15021
,0,,40025,15406,1.0,2016.0,0,0,-35.896697458458014,28871,4,13645,-7.47314645546585,32602,,14370
,0,,49567,15767,1.0,2016.0,0,0,-35.81677929835064,24986,4,13339,-7.374845034927674,32298,,14274
,0,,40336,15444,1.0,2016.0,0,0,-35.61283795838591,26217,4,12962,-7.566077061345402,34673,,14822
,0,,48510,15527,1.0,2016.0,0,0,-35.85162335134784,28490,4,13060,-7.335792332272554,35264,,14191
,0,,44757,15422,1.0,2016.0,0,0,-35.53883237052211,25771,4,12697,-7.420377755176031,36564,,14328
,0,,33557,14362,1.0,2016.0,0,0,-35.88085821144258,24430,4,12528,-7.582583124274671,28104,,13413
,0,,37442,14924,1.0,2016.0,0,0,-35.83167971387531,23661,4,13042,-7.437094639654921,28637,,14143
,0,,39040,15464,1.0,2016.0,0,0,-35.74441750566832,26090,4,13285,-7.62340522373377,34523,,14713
,0,,32303,14954,1.0,2016.0,0,0,-35.77779829982941,24331,4,13452,-7.548007985490839,32055,,14563
,0,,37370,15507,1.0,2016.0,0,0,-35.78205869484524,29086,4,13793,-7.565566706724091,32793,,14510
,0,,45693,16033,1.0,2016.0,0,0,-35.71388978342295,26533,4,13899,-7.654229565328671,40248,,15747
,0,,38196,15586,1.0,2016.0,0,0,-35.758361377447464,24796,4,13700,-7.4599771561582,31798,,14936
,0,,42921,15582,1.0,2016.0,0,0,-35.69754325119342,26321,4,13943,-7.629149141129369,32818,,14564
,0,,43059,15605,1.0,2016.0,0,0,-35.60581693034319,24557,4,12826,-7.524443894065919,41228,,15420
,0,,36466,15444,1.0,2016.0,0,0,-35.601470291706605,25807,4,13674,-7.588613139014242,29793,,14680
,0,,44094,16084,1.0,2016.0,0,0,-35.734228517765516,27997,4,14221,-7.408401580970006,37027,,15625
,0,,43873,15685,1.0,2016.0,0,0,-35.82708587569137,26984,4,13463,-7.330110868173963,35856,,14997
,0,,52569,15796,1.0,2016.0,0,0,-35.6366323725331,25681,4,13496,-7.293381024849827,39919,,14861
,0,,48973,16008,1.0,2016.0,0,0,-35.67931986114349,26500,4,14430,-7.361773711059948,40541,,15172
,0,,46799,15778,1.0,2016.0,0,0,-35.73913180840272,25816,4,14283,-7.369726610797092,33804,,15260
,0,,40375,15767,1.0,2016.0,0,0,-35.70462893764764,29458,4,13868,-7.286557918082438,37472,,15173
,0,,34375,14771,1.0,2016.0,0,0,-35.80965406548448,23043,4,12644,-7.50589892939313,28171,,13924
,0,,32090,14569,1.0,2016.0,0,0,-35.835041146385905,20729,4,12355,-7.657392610253941,28675,,13911
,0,,42177,15031,1.0,2016.0,0,0,-35.768437436760216,29616,4,13243,-7.58741550062658,36779,,14128
,0,,32775,14803,1.0,2016.0,0,0,-35.8929751448469,26135,4,13042,-7.643185803186535,29126,,13865
,0,,29885,14652,1.0,2016.0,0,0,-35.94678339073965,22896,4,12673,-7.382929441429159,26141,,13835
,0,,39259,15126,1.0,2016.0,0,0,-36.11035851244126,31832,4,14375,-7.408401587333844,35550,,15092
,0,,30094,14202,1.0,2016.0,0,0,-35.94312565070254,26157,4,13329,-7.618147252910841,26692,,13644
,0,,30801,14334,1.0,2016.0,0,0,-35.99723757881125,26525,4,13195,-7.590054783316868,27688,,13614
,0,,30602,14074,1.0,2016.0,0,0,-36.0038280722779,21056,4,11912,-7.430766081083014,29995,,13986
,0,,31123,14557,1.0,2016.0,0,0,-36.041671371366824,26122,4,13010,-7.60781012103591,27070,,13337
,0,,34122,14283,1.0,2016.0,0,0,-36.14456742104498,28524,4,13467,-7.587415487869944,29638,,13838
,0,,31962,14266,1.0,2016.0,0,0,-36.144860750448515,23327,4,12229,-7.31692008980135,28340,,13542
,0,,27001,13557,1.0,2016.0,0,0,-36.09168169331541,19619,4,11790,-7.642863275011443,25216,,13174
,0,,40937,15592,1.0,2016.0,0,0,-36.055449872511566,22785,4,12248,-7.361773712620621,31279,,14394
,0,,27712,14082,1.0,2016.0,0,0,-36.090019784287314,25543,4,13410,-7.654229536187594,28347,,13858
,0,,36986,14918,1.0,2016.0,0,0,-36.207809678941864,29017,4,13751,-7.437094656166745,32678,,14405
,0,,37637,15279,1.0,2016.0,0,0,-35.9065273440137,24291,4,12895,-7.476596334697241,31916,,14333
,0,,32972,14606,1.0,2016.0,0,0,-36.21117111043474,19708,4,11979,-7.657392596122304,29328,,14150
,0,,42634,15148,1.0,2016.0,0,0,-36.107371328630165,31712,4,13716,-7.607199932847624,37333,,14516
,0,,45021,15653,1.0,2016.0,0,0,-36.04276413038907,30026,4,14081,-7.443589755231971,39291,,15068
,0,,33313,14261,1.0,2016.0,0,0,-36.165607957645406,29036,4,13980,-7.6280297095956815,31045,,14125
,0,,37222,15160,1.0,2016.0,0,0,-35.91103313180768,25081,4,13176,-7.54388202438531,30829,,14291
,0,,35806,14648,1.0,2016.0,0,0,-36.173169795985935,28150,4,13844,-7.402884976915644,35045,,14648
,0,,31481,14173,1.0,2016.0,0,0,-36.070572781723726,24815,4,13100,-7.495217110602163,28118,,13707
,0,,33578,14875,1.0,2016.0,0,0,-36.134491364790385,27546,4,13777,-7.4599771600919205,32527,,14414
,0,,32584,14018,1.0,2016.0,0,0,-35.92750890208467,31471,4,13856,-7.315739102588345,32584,,14018
,0,,33297,14495,1.0,2016.0,0,0,-35.938831333938175,23162,4,12528,-7.647346917768267,27718,,13594
,0,,28025,13845,1.0,2016.0,0,0,-35.98896798995913,23050,4,12355,-7.566077031602096,25986,,13354
,0,,27847,13815,1.0,2016.0,0,0,-35.98000802973849,23569,4,12509,-7.631653795150334,25222,,13229
,0,,36939,14963,1.0,2016.0,0,0,-35.95350007644243,24849,4,12435,-7.478700478085962,32197,,14269
,0,,29139,13909,1.0,2016.0,0,0,-36.248206965972855,26819,4,13008,-7.321745809637005,28215,,13367
,0,,28499,13603,1.0,2016.0,0,0,-36.26203930855468,25014,4,12829,-7.620865764597818,26644,,13296
,0,,34809,14754,1.0,2016.0,0,0,-35.94089984784453,25056,4,12823,-7.569354416159529,28541,,13796
,0,,30974,13828,1.0,2016.0,0,0,-36.073673257026826,26434,4,12748,-7.629149113461526,26540,,12915
,0,,37120,14880,1.0,2016.0,0,0,-36.095436541049104,20853,4,11984,-7.297206562443887,29386,,13613
,0,,27164,13461,1.0,2016.0,0,0,-36.12001119310203,17705,4,11400,-7.374329261001117,25276,,13030
,0,,36044,14949,1.0,2016.0,0,0,-36.202096200193914,22129,4,12493,-7.395579058959903,30575,,14438
,0,,34403,14487,1.0,2016.0,0,0,-36.21629900866858,27931,4,13637,-7.431579397150151,33182,,14280
,0,,30885,14561,1.0,2016.0,0,0,-35.93615813621847,22603,4,12505,-7.658431590003937,28283,,14060
,0,,35839,14619,1.0,2016.0,0,0,-36.192909267940806,22812,4,12946,-7.374845058313424,31435,,13960
,0,,27570,13593,1.0,2016.0,0,0,-36.203215842151536,20264,4,12085,-7.330110898039898,27002,,13424
,0,,39278,15265,1.0,2016.0,0,0,-36.11493365764543,30425,4,14203,-7.452206104282622,35944,,15080
,0,,30893,14109,1.0,2016.0,0,0,-36.227753310354395,26058,4,12960,-7.335792365610766,28840,,13720
,0,,32079,14122,1.0,2016.0,0,0,-36.31226193932674,21486,4,12201,-7.395568702340522,31380,,13759
,0,,33447,13912,1.0,2016.0,0,0,-36.439210521154806,23147,4,11332,-7.3503052419670665,32838,,13652
,0,,25247,13297,1.0,2016.0,0,0,-36.54624569799422,22042,4,12447,-7.543908526069957,25266,,13220
,0,,36294,15154,1.0,2016.0,0,0,-36.58427118029699,26003,4,13303,-7.657393498848834,29790,,14126
,0,,38186,15068,1.0,2016.0,0,0,-36.523595170911115,25251,4,12987,-7.3038906978247375,31087,,14165
,0,,26540,13308,1.0,2016.0,0,0,-36.40903034568308,24325,4,12908,-7.527941134478122,25395,,13116
,0,,30245,14031,1.0,2016.0,0,0,-36.290661716677256,22036,4,12130,-7.4028601394924545,31127,,14002
,0,,37153,14738,1.0,2016.0,0,0,-36.42616668043208,30280,4,14082,-7.4204088347142445,37153,,14738
,0,,33632,14101,1.0,2016.0,0,0,-36.45992333827038,30685,4,13682,-7.654229566639376,32151,,13901
,0,,32078,14185,1.0,2016.0,0,0,-36.41837622395367,25388,4,12676,-7.6291470707174796,30140,,13858
,0,,31867,14412,1.0,2016.0,0,0,-36.28226350016472,31855,4,13498,-7.374821239971899,32971,,14211
,0,,29204,14065,1.0,2016.0,0,0,-36.35939050260011,22676,4,12776,-7.348035822946051,29121,,13814
,0,,25801,13269,1.0,2016.0,0,0,-36.32399915954487,24640,4,12898,-7.537695017996631,24291,,12835
,0,,29293,13611,1.0,2016.0,0,0,-36.348948422109686,28089,4,13331,-7.442814304829397,29514,,13687
,0,,31130,14096,1.0,2016.0,0,0,-36.459480562136655,27517,4,13168,-7.62340655378122,28085,,13793
,0,,32239,13820,1.0,2016.0,0,0,-36.525435080079646,29359,4,13251,-7.430769302168897,30828,,13604
,0,,35933,14486,1.0,2016.0,0,0,-36.525026426469886,25833,4,12663,-7.637034358900544,29522,,13506
,0,,28179,13741,1.0,2016.0,0,0,-36.28192727218363,27382,4,13411,-7.452170138274612,27613,,13469
,0,,33507,14741,1.0,2016.0,0,0,-36.47417349171992,23527,4,12989,-7.4766321522495165,28065,,13964
,0,,30942,14050,1.0,2016.0,0,0,-36.28429512501569,27906,4,13305,-7.321739600695467,30184,,13827
,0,,25672,13064,1.0,2016.0,0,0,-36.41712560652197,24246,4,12536,-7.54801083601416,24383,,12581
