savi_median_wet,avi_median_dry,savi_median,cvi_median_wet,ri_median_wet,classe,year,avi_median_wet,avi_median,Longitude,cvi_median_dry,class,ri_median_dry,Latitude,cvi_median,savi_median_dry,ri_median
,0,,30047,13832,1.0,2016.0,0,0,-39.91057327063417,27943,4,13435,-13.042137563006081,29229,,13737
,0,,27612,13069,1.0,2016.0,0,0,-39.90876112610193,24595,4,12497,-12.915624333089344,26000,,12783
,0,,33793,14834,1.0,2016.0,0,0,-39.79806317669982,25819,4,14001,-13.00358011736243,30937,,14489
,0,,25933,13478,1.0,2016.0,0,0,-39.66945921072498,21575,4,12574,-12.933399373412128,22774,,12928
,0,,32916,14465,1.0,2016.0,0,0,-39.86817277333396,18120,4,11641,-12.908961752288489,25447,,13468
,0,,29287,14136,1.0,2016.0,0,0,-39.751756881817464,26475,4,13655,-13.00954579799324,26864,,13779
,0,,31109,14611,1.0,2016.0,0,0,-39.91361241388184,23613,4,13169,-13.17430622228712,25834,,13851
,0,,31796,14205,1.0,2016.0,0,0,-39.81517790496842,24559,4,13034,-13.218061994306439,27892,,13695
,0,,31371,14231,1.0,2016.0,0,0,-39.78091314227229,25906,4,13265,-12.987057900079527,27785,,13656
,0,,37247,15359,1.0,2016.0,0,0,-39.80226738381558,32019,4,14721,-13.159043155476352,36092,,15289
,0,,36258,14672,1.0,2016.0,0,0,-39.74773875819084,28184,4,13866,-13.042948320077791,33942,,14278
,0,,32523,14932,1.0,2016.0,0,0,-40.031617515340066,27573,4,13996,-13.177004608293846,29594,,14447
,0,,31544,14655,1.0,2016.0,0,0,-39.67582433625995,29023,4,13809,-13.014288228808146,29073,,14078
,0,,32569,14560,1.0,2016.0,0,0,-39.84599220411948,28761,4,13884,-13.084435474829228,30512,,14211
,0,,34574,14934,1.0,2016.0,0,0,-39.94007426820944,31953,4,14529,-13.193534302928942,32793,,14720
,0,,34137,14596,1.0,2016.0,0,0,-39.859284455153606,30234,4,14152,-13.087871483801303,32087,,14379
,0,,32070,14624,1.0,2016.0,0,0,-40.013109484921515,30234,4,13656,-13.253930842710504,33396,,14537
,0,,41890,15520,1.0,2016.0,0,0,-40.39753573435102,22355,4,12352,-12.901102094016064,28523,,13632
,0,,31549,14640,1.0,2016.0,0,0,-40.15019388136591,25920,4,13603,-12.905143587944513,26852,,13848
,0,,44800,15828,1.0,2016.0,0,0,-40.30512528413664,32347,4,14336,-13.198040467407203,38117,,15080
,0,,33842,15076,1.0,2016.0,0,0,-40.25747563106852,30234,4,12580,-12.98586223454081,33772,,15049
,0,,24780,13032,1.0,2016.0,0,0,-40.21818916585086,24777,4,12895,-12.898344442868018,24844,,12915
,0,,36722,15361,1.0,2016.0,0,0,-40.04396007724023,27334,4,13367,-13.087809976506286,27334,,13367
,0,,43843,15694,1.0,2016.0,0,0,-40.373203665395266,24277,4,12988,-12.917306717822107,29004,,14015
,0,,21137,12444,1.0,2016.0,0,0,-40.07124330361096,21512,4,12455,-12.930454849512442,21137,,12444
,0,,37394,15533,1.0,2016.0,0,0,-40.385652540528895,22895,4,12881,-12.933409944500383,26471,,13850
,0,,21927,12977,1.0,2016.0,0,0,-40.37227352867521,20481,4,12776,-13.039985493315704,21238,,12885
,0,,27700,14208,0.0,2016.0,0,0,-40.211114282044456,23801,3,13142,-13.239949421874805,29220,,13844
,0,,36565,15632,1.0,2016.0,0,0,-40.386600306167026,27869,4,13787,-12.909124017098396,30786,,14454
,0,,34677,15075,1.0,2016.0,0,0,-40.38796373228862,24253,4,12844,-12.909994858726337,27225,,13698
,0,,34296,14837,1.0,2016.0,0,0,-40.34526580410525,24394,4,13753,-13.04843600067817,31281,,14406
,0,,26167,13460,1.0,2016.0,0,0,-40.094709554508846,24187,4,12998,-12.926741689231488,24267,,13024
,0,,32447,15175,1.0,2016.0,0,0,-40.33955982723639,30085,4,14278,-13.00704097555425,29535,,14648
,0,,31887,14545,1.0,2016.0,0,0,-40.309830604894216,30176,4,14204,-13.247802109657913,30594,,14288
,0,,30152,14807,1.0,2016.0,0,0,-40.06758257959673,29769,4,14708,-13.003538303372187,30415,,14757
,0,,29630,14659,0.0,2016.0,0,0,-40.303044173362586,23232,3,13659,-13.238828317378616,29337,,14528
,0,,36636,15446,0.0,2016.0,0,0,-40.208616731853155,34962,3,15030,-13.148780063472126,36225,,15284
,0,,35239,15180,0.0,2016.0,0,0,-40.227451794861494,32032,3,14899,-13.264957769162072,33717,,15038
,0,,28736,13973,1.0,2016.0,0,0,-40.33038012703449,28545,4,13645,-12.986368288562772,28651,,13810
,0,,31779,14675,1.0,2016.0,0,0,-40.38734374567013,29852,4,14358,-13.17426263033627,30536,,14417
,0,,41074,15716,0.0,2016.0,0,0,-40.24580164371687,29971,3,14363,-13.164571042986198,34538,,15045
,0,,30467,15085,0.0,2016.0,0,0,-40.310645571756886,30536,3,14330,-13.01433057324727,31090,,14973
,0,,35982,15052,1.0,2016.0,0,0,-40.059693220647645,32577,4,14546,-13.15672149903157,34285,,14772
,0,,35157,15671,0.0,2016.0,0,0,-40.20181157906839,35494,3,15533,-13.265292506154225,35721,,15595
,0,,31061,15268,0.0,2016.0,0,0,-40.24984627811498,27321,3,13874,-12.962971154471598,31078,,15093
,0,,33737,14978,0.0,2016.0,0,0,-40.28201408749123,32398,3,14842,-13.198333311707719,33068,,14912
,0,,37253,16075,0.0,2016.0,0,0,-40.25272374760332,27252,3,15084,-12.981273084393298,36985,,16015
,0,,23353,13013,1.0,2016.0,0,0,-40.192900798989335,22268,4,12676,-12.97334299470597,22933,,12867
,0,,24016,13443,1.0,2016.0,0,0,-40.07358926083594,23652,4,13138,-13.26912972086523,24011,,13216
,0,,24585,13136,1.0,2016.0,0,0,-40.28230421814495,24540,4,12911,-12.928616460294032,24585,,13136
,0,,27475,13192,1.0,2016.0,0,0,-40.39139004920165,27779,4,12893,-13.0095091857194,27623,,13045
,0,,27398,13567,1.0,2016.0,0,0,-40.06924297096946,24911,4,13073,-13.232040483424,26009,,13320
,0,,20846,12523,1.0,2016.0,0,0,-40.72473145021277,21238,4,12304,-13.268099236180044,21308,,12516
,0,,28221,13876,1.0,2016.0,0,0,-40.43437303871622,18131,4,11502,-12.959604936401963,22505,,12710
,0,,24861,13511,1.0,2016.0,0,0,-40.58724427757557,24825,4,13266,-13.239949399743718,24689,,13460
,0,,21636,12852,1.0,2016.0,0,0,-40.65814406906023,22228,4,12829,-13.19833329819554,21923,,12841
,0,,24512,13661,1.0,2016.0,0,0,-40.42882015632432,24149,4,13311,-13.03627917742186,24119,,13542
,0,,30515,14474,1.0,2016.0,0,0,-40.67176803378357,18976,4,11884,-13.176545973251748,24806,,13575
,0,,24379,13590,1.0,2016.0,0,0,-40.77055053143078,23247,4,13048,-13.193494232227687,24524,,13546
,0,,30400,14546,0.0,2016.0,0,0,-40.470839572984126,22511,3,13245,-12.926741677534652,27325,,13874
,0,,43873,16098,1.0,2016.0,0,0,-40.44318330926815,23997,4,13235,-12.987019574228626,30947,,14685
,0,,29055,13880,1.0,2016.0,0,0,-40.49119773806473,25195,4,12893,-13.199520751736342,29055,,13880
,0,,34384,15279,1.0,2016.0,0,0,-40.67240312256101,25676,4,13606,-13.160136419113117,29252,,14388
,0,,23987,13072,1.0,2016.0,0,0,-40.77560015911754,23987,4,13072,-13.23166529171566,23987,,13072
,0,,33386,14565,1.0,2016.0,0,0,-40.51369765259006,33386,4,14565,-12.981434777330058,33386,,14565
,0,,26660,13850,1.0,2016.0,0,0,-40.42852635554786,24465,4,13385,-13.031755524096717,25905,,13630
,0,,20699,13210,1.0,2016.0,0,0,-40.42701846044857,22852,4,12765,-13.265413440150297,22852,,12765
,0,,37129,15439,1.0,2016.0,0,0,-40.42459891558801,24929,4,13395,-13.154903267128443,28218,,14169
,0,,23920,13427,1.0,2016.0,0,0,-40.78266524356571,24196,4,13357,-13.253919060913121,24057,,13393
,0,,44356,15659,1.0,2016.0,0,0,-40.51193587230824,26074,4,13328,-12.961894127052213,34520,,14747
,0,,24079,12764,1.0,2016.0,0,0,-40.5779415764328,20145,4,11864,-13.265292482800671,22998,,12487
,0,,25723,13266,1.0,2016.0,0,0,-40.51083181459388,24115,4,13042,-13.200961385938754,24865,,13155
,0,,39760,15560,0.0,2016.0,0,0,-39.185116097167615,18518,3,13046,-13.302145417001487,34703,,15100
,0,,29364,14766,0.0,2016.0,0,0,-39.09055561925956,19570,3,13105,-13.271888454157818,24524,,14119
,0,,37051,16119,0.0,2016.0,0,0,-39.029406468580405,31102,3,14896,-13.278688072387933,34643,,15463
,0,,48962,15967,0.0,2016.0,0,0,-39.11591256865773,34863,3,14799,-13.282503663267773,44290,,15762
,0,,37674,15716,0.0,2016.0,0,0,-39.53223647665246,34407,3,15351,-13.463453437595685,35967,,15535
,0,,42519,15603,0.0,2016.0,0,0,-39.58625719384094,29056,3,14631,-13.428414444240897,37591,,15763
,0,,45619,16309,0.0,2016.0,0,0,-39.63153420244789,33917,3,15194,-13.431176709581262,35794,,15338
,0,,24822,14187,0.0,2016.0,0,0,-39.49204255043199,24822,3,14187,-13.282503645817457,24822,,14187
,0,,31994,14720,0.0,2016.0,0,0,-39.4482249972629,31994,3,14720,-13.335439553911073,31994,,14720
,0,,45168,16073,0.0,2016.0,0,0,-39.53404584161262,37622,3,15716,-13.333514883421328,40609,,15959
,0,,46380,15917,0.0,2016.0,0,0,-39.59399542452563,32256,3,15207,-13.359362179820238,39309,,15633
,0,,32422,14361,1.0,2016.0,0,0,-39.645985627156584,22125,4,12442,-13.282656888605402,26350,,13372
,0,,31176,13966,1.0,2016.0,0,0,-40.03040526768918,24083,4,12933,-13.62739290290072,25841,,13255
,0,,30255,13411,1.0,2016.0,0,0,-39.842059165829745,18860,4,11317,-13.271888434869998,25601,,12753
,0,,30631,14434,1.0,2016.0,0,0,-39.84742725092721,27009,4,13975,-13.3335225293492,28444,,14328
,0,,32938,14997,1.0,2016.0,0,0,-39.6951134377858,21653,4,12241,-13.303991453161135,27572,,14144
,0,,32427,14888,1.0,2016.0,0,0,-39.83498501512066,28785,4,14124,-13.613427656071943,29027,,14288
,0,,32052,14971,1.0,2016.0,0,0,-40.01183422699155,29802,4,14407,-13.283535242038658,31403,,14693
,0,,29396,14099,1.0,2016.0,0,0,-39.91525367464073,16967,4,11163,-13.532531865163312,26065,,13663
,0,,36669,14928,1.0,2016.0,0,0,-39.952703321255626,32134,4,14569,-13.427657735539562,33723,,14806
,0,,37353,15290,0.0,2016.0,0,0,-39.71857975238366,21642,3,13016,-13.300279349483134,31780,,14707
,0,,35496,15090,1.0,2016.0,0,0,-40.0104707625187,32176,4,14633,-13.282664590779737,33867,,14840
,0,,36179,15329,1.0,2016.0,0,0,-40.00952356563505,28225,4,14195,-13.306945859179093,31483,,14719
,0,,41310,15659,0.0,2016.0,0,0,-39.70809217107851,29831,3,14687,-13.367947474403229,34399,,15216
,0,,40125,15332,0.0,2016.0,0,0,-39.774063972742,35585,3,14725,-13.278685987755036,37927,,15191
,0,,35268,14677,1.0,2016.0,0,0,-39.696909047549156,20966,4,12833,-13.318836648712953,27895,,13718
,0,,42006,16098,0.0,2016.0,0,0,-39.72807064062335,20756,3,12678,-13.354858735282356,31645,,15084
,0,,42950,15987,1.0,2016.0,0,0,-39.90588519663281,31602,4,14341,-13.571819392088873,41202,,15804
,0,,38973,15868,0.0,2016.0,0,0,-39.68211317601952,21719,3,12511,-13.33313573356659,31670,,14870
,0,,38687,15844,0.0,2016.0,0,0,-39.9890816683557,36934,3,15709,-13.3209545883793,37206,,15743
,0,,46541,16098,0.0,2016.0,0,0,-39.676266593133796,32607,3,14862,-13.405272344081014,36263,,15485
,0,,39005,15648,0.0,2016.0,0,0,-39.73709885604052,32555,3,14737,-13.47540750922348,35367,,15319
,0,,44336,16027,0.0,2016.0,0,0,-39.8256817117543,22774,3,14036,-13.638765844366388,38003,,15716
,0,,46718,16366,0.0,2016.0,0,0,-39.68881048977257,35277,3,14925,-13.300958491787023,40578,,15694
,0,,35499,14065,1.0,2016.0,0,0,-40.023340229771,20459,4,12128,-13.605143548156768,27607,,13407
,0,,36181,15259,1.0,2016.0,0,0,-39.8906236439943,23289,4,12752,-13.28916848191045,30035,,14146
,0,,30142,14193,1.0,2016.0,0,0,-39.996144592214584,24610,4,13152,-13.41350110327158,26614,,13598
,0,,33273,14457,1.0,2016.0,0,0,-39.9061751096924,24511,4,13184,-13.302154459401622,29277,,13844
,0,,36704,15104,0.0,2016.0,0,0,-39.856740723205235,27555,3,13807,-13.282504326040337,32283,,14647
,0,,26425,12560,1.0,2016.0,0,0,-39.87659589385894,28906,4,13204,-13.354801081081048,27047,,13004
,0,,31032,13622,1.0,2016.0,0,0,-39.9776239232646,29103,4,13162,-13.41645020863296,29587,,13189
,0,,30798,13469,1.0,2016.0,0,0,-39.864970501980395,26062,4,12275,-13.39749478263872,28505,,13344
,0,,40577,16008,0.0,2016.0,0,0,-40.38690842027066,34456,3,15615,-13.556132000479295,39259,,15834
,0,,33951,15246,0.0,2016.0,0,0,-40.121058234714916,33399,3,14909,-13.31886042161002,33582,,15021
,0,,27938,14140,0.0,2016.0,0,0,-40.042891166223086,24350,3,13611,-13.572964649844256,27134,,14140
,0,,37025,15224,0.0,2016.0,0,0,-40.12622837455487,32328,3,14712,-13.59213757514655,36660,,15223
,0,,36470,15158,0.0,2016.0,0,0,-40.178395484127904,17810,3,12445,-13.532536833393968,26951,,14383
,0,,37345,15399,0.0,2016.0,0,0,-40.36822752692392,35059,3,14680,-13.397454399807723,36745,,15212
,0,,42411,15960,0.0,2016.0,0,0,-40.36998552472796,36000,3,15413,-13.424157719499776,40221,,15771
,0,,33768,14991,1.0,2016.0,0,0,-40.13024528292179,28818,4,14048,-13.590856063159885,31071,,14315
,0,,36784,15212,1.0,2016.0,0,0,-40.284890874484915,25551,4,12928,-13.289164779530196,31388,,14343
,0,,29649,14203,1.0,2016.0,0,0,-40.33688578940061,28242,4,13774,-13.354777665473227,28947,,13993
,0,,30045,14278,1.0,2016.0,0,0,-40.08853755568816,21606,4,12488,-13.615901194892768,27763,,14017
,0,,25735,13836,1.0,2016.0,0,0,-40.04558881239439,26302,4,13619,-13.306934969961242,27151,,13789
,0,,35866,14921,1.0,2016.0,0,0,-40.195919458454846,32912,4,14537,-13.638765229282946,33488,,14547
,0,,24984,13769,1.0,2016.0,0,0,-40.39306892230355,25343,4,13617,-13.290833516094704,25414,,13637
,0,,30406,13883,1.0,2016.0,0,0,-40.03809800774426,24391,4,12604,-13.602414494915909,28792,,12604
,0,,37147,14823,1.0,2016.0,0,0,-40.20048500586082,29602,4,13786,-13.335439561579335,31943,,13956
,0,,28193,13888,1.0,2016.0,0,0,-40.03922617379898,26218,4,13383,-13.32092686187558,27151,,13608
,0,,34215,14447,1.0,2016.0,0,0,-40.28670113790134,29067,4,13834,-13.415653640814305,32015,,14198
,0,,32575,13703,1.0,2016.0,0,0,-40.06314340117182,31260,4,13299,-13.631543112026284,31260,,13299
,0,,43592,15468,1.0,2016.0,0,0,-40.13838220885881,19719,4,12654,-13.538050168675017,32473,,14736
,0,,38393,15300,1.0,2016.0,0,0,-40.34556943447081,33224,4,14631,-13.641572748391038,34133,,14900
,0,,34130,14921,1.0,2016.0,0,0,-40.22190385449613,34107,4,14602,-13.354976933688254,34436,,14707
,0,,38274,15372,1.0,2016.0,0,0,-40.4059996510448,31771,4,14691,-13.605500500875344,34893,,15058
,0,,44545,15868,1.0,2016.0,0,0,-40.18164805273927,32518,4,14708,-13.367982092966711,35658,,15086
,0,,37579,15254,1.0,2016.0,0,0,-40.18741013373837,35291,4,14799,-13.405327249075405,35984,,15092
,0,,29072,13390,1.0,2016.0,0,0,-40.385110906749894,26613,4,13305,-13.315271764016012,27847,,13351
,0,,39517,15650,0.0,2016.0,0,0,-40.40774741103358,35717,3,14933,-13.55049318366393,37361,,15381
